Gene	Expr0
E2f5	8.62782
E2f7	7.45288
E2f8	8.51083
E430028B21Rik	8.26922
E4f1	7.0698
E530011F12Rik	6.48584
EG434179	7.91837
EG434760	8.18053
EG545878	8.81627
EG622339	7.40885
EG626534	7.67335
EG665989	9.15544
EG667501	9.3826
Eaf1	7.95594
Ears2	6.93025
Ebpl	8.83127
Ecd	9.16987
Ece1	6.60092
Echdc1	7.13247
Eda2r	8.8261
Edc3	8.3973
Edem2	7.27725
Edem3	8.0204
Edg2	7.23757
Edg5	8.18678
Eea1	7.76629
Efcab2	7.07476
Efemp1	6.93982
Efna3	7.23352
Efnb2	6.60757
Efs	7.61625
Eftud1	7.32345
Egln2	8.74643
Ehbp1	7.15493
Eid1	8.78238
Eif2ak1	7.32986
Eif2ak2	6.74826
Eif2ak3$Eif2ak3	7.88476
Eif2ak4	6.87599
Eif2c2	8.44422
Eif4ebp2	9.18057
Eif4g3	7.01288
Eif4h	7.19768
Elf2	7.65274
Elk3	6.88185
Elk4	6.57249
Ell3	6.64375
Elmo2	6.73968
Eme1	8.71219
Eml3	6.55204
Emp2	6.85024
Endog	7.50837
Endogl1	7.07773
Eno3	7.64861
Enoph1	8.75827
Ensa	8.61728
Entpd4$Entpd4	6.66554
Eny2	8.512
Eomes	6.51779
Ep400	7.2569
Epas1	6.94867
Epb4.1l1	6.88604
Epb4.1l2	7.05722
Epb4.9	8.34732
Epc1	7.38972
Ephb4	7.36383
Epm2aip1	6.667
Epn1	7.98029
Eppb9	8.76508
Eps15l1	7.23393
Eps8	7.13538
Erbb3	7.4058
Erc1	6.57148
Ercc1	7.69371
Ercc4	7.62617
Ercc5	8.02998
Ercc6l	9.09198
Erlin1	7.80779
Ermp1	8.68338
Es2el	6.80924
Esco2	9.46731
Esrra	6.82147
Etaa1	7.86484
Ethe1	7.15095
Etv1	7.42111
Evl	7.6637
Exdl2	7.0759
Exoc2	8.27613
Exoc3	8.49016
Exoc5	7.83149
Exoc7	7.56791
Exoc8	6.78591
Exod1	6.91635
Exosc2	8.87603
Ext1	8.27929
Extl2	6.57265
Eya3	7.41237
F630043A04Rik	8.37326
F630110N24Rik	8.27403
F830021D11Rik	7.67174
F8a	6.79338
Fabp3	9.93882
Fads1	7.92888
Fanca	7.26793
Fancb	6.71023
Fanci	7.69901
Fancl	8.91502
Fars2	8.04731
Farsa	8.22511
Fastkd1	7.91877
Fastkd2	8.60856
Fbf1	7.53416
Fbxl11	6.86699
Fbxl12	6.85753
Fbxl14	8.52598
Fbxl20	6.62497
Fbxl3	6.81426
Fbxl6	7.80969
Fbxo2	7.68372
Fbxo21	7.97369
Fbxo25	7.52627
Fbxo31	8.0318
Fbxo33	8.80504
Fbxo39	7.05842
Fbxo42	7.68307
Fbxo45	7.31188
Fbxw11	7.96628
Fbxw2	7.48054
Fbxw4	6.80954
Fbxw5	7.07802
Fbxw9	7.61242
Fcgr2b	6.78045
Fcgrt	7.28469
Fchsd2	6.99667
Fdxr	6.67307
Fem1c	8.51116
Fert2	7.5277
Fgd1	8.42716
Fgf13	7.17229
Fgf7	6.76042
Fgfr1	7.0187
Fgfrl1	6.64601
Fhl1	8.48567
Fhod1	6.74247
Fibp	7.03575
Fip1l1	7.98415
Fkbp1b	6.86155
Fkbp5	9.06413
Fkbp7	6.73156
Flad1$Flad1	7.3581
Flnc	6.60624
Flrt2	6.56158
Flywch1	7.14295
Fnbp4	8.28356
Fndc3a	8.49605
Fnip1	7.42287
Fntb	9.74453
Folr1	10.1324
Foxd3	7.81775
Foxk2	7.63047
Foxn3	7.22594
Foxo3a	7.62142
Foxp4	7.45595
Foxred1	7.89994
Fpgs	8.49874
Frag1$2610528E23Rik	8.22123
Frap1	7.83155
Frmd4a	7.39367
Frs2	7.80655
Fryl	6.79429
Fst	6.84331
Ftsj2	7.43141
Fubp1	9.28088
Fuca1	8.09733
Furin	7.17025
Fut8	7.12352
Fvt1	8.20972
Fxn	8.28166
Fxyd5	7.36498
Fxyd6	8.75727
Fzd2	6.6899
Fzd5	8.78258
G430022H21Rik	8.86135
Gabarapl1	7.63809
Gabpb1	8.17361
Gabpb2	6.90784
Gadd45b	8.01799
Gadd45gip1	8.06837
Gak	8.01012
Gale	7.5282
Galk2	7.22115
Galm	6.78489
Galnact2	7.55521
Galnt6	6.53415
Galnt7	8.11438
Galntl1	6.93487
Galt	8.48352
Gap43	6.56291
Gas1	6.67578
Gas2l1	7.21856
Gas2l3	8.10676
Gatad2b	7.65271
Gbas	7.82418
Gbf1	7.58863
Gcat	8.64281
Gclc	9.05655
Gcn1l1	6.69151
Gcnt2	6.90544
Gdf15	7.45352
Gdpd5	6.76634
Gemin4	8.35959
Gemin8	6.93629
Ggps1	6.96708
Gins2	9.14341
Gins3	6.95716
Git1	8.05978
Gja7	9.31885
Gk5	7.30885
Gkap1	8.86966
Gla	7.74955
Glb1	7.93341
Glce	7.30609
Gldc	8.85773
Gle1l	7.60785
Gli3	6.5497
Glipr2	7.55774
Glod5	7.14052
Glrx	7.99389
Glt8d1	7.87993
Glt8d3	8.21172
Gm114	7.05286
Gm2a	8.17271
Gm428	9.31886
Gm71	7.87095
Gm9	7.02103
Gm944	7.22457
Gmcl1	7.76438
Gmeb2	7.80636
Gmppa	8.09861
Gmppb	8.40981
Gmpr	6.89486
Gmpr2	7.53508
Gna-rs1	8.01477
Gna13	8.35368
Gnai1	7.13899
Gnl3l	9.02384
Gnpda2	7.91755
Gnptab	6.98802
Golga3	6.96141
Golga4	7.44269
Golim4	6.86769
Golt1b	7.60962
Gopc	6.59277
Gosr1	7.1383
Got1l1	7.44277
Gpa33	7.55067
Gpaa1	7.91967
Gpatch1	8.23347
Gpatch3	6.59477
Gpatch4	7.67385
Gpc1	7.77121
Gpc3	8.989
Gpc4	8.65282
Gpd1l	7.21592
Gpr137	7.24158
Gpr137b	6.60093
Gpr172b	6.90035
Gpr175	6.74276
Gpr180	8.37258
Gpr19	7.59789
Gpr4	7.25855
Gpsm2	7.62767
Gpx2	7.77429
Gpx3	8.60699
Gpx7	8.81173
Gramd3	6.52886
Grb7	7.82461
Grem1	8.37424
Grhl3	7.0494
Grhpr	9.45683
Grik5	6.84573
Grin1	6.62165
Grlf1	8.44583
Grtp1	8.69615
Gsg2	8.10176
Gstcd	7.4803
Gstm1$Gstm1	7.25032
Gstm2	7.58665
Gtdc1	6.58625
Gtf2h3	8.94865
Gtf3c2	8.45793
Gtf3c3	8.75592
Gtf3c4	7.97924
Gtlf3a	6.78907
Gtlf3b	9.19837
Gtpbp1	8.08213
Gtpbp2	7.04298
Gtpbp3	7.34556
Gtpbp6	8.18967
Guca1a	6.87025
Gyk	7.86103
Gzf1	8.07703
H1fx	8.71993
H2-Ke6	6.72677
H2afb3	7.21602
H2afy2	7.52158
H47	7.58784
H6pd	6.95866
Hbegf	8.24689
Hccs	8.93501
Hcfc2	6.50588
Hck	8.61085
Hdac5	7.24502
Hdac7a$Hdac7a	6.66815
Hdh	7.03752
Hdhd2	7.35012
Heatr5b	6.86348
Hebp2	6.74886
Heca	6.87036
Hectd3	6.96703
Hel308	6.67144
Helz	6.78033
Herc2	6.916
Herc4	9.32504
Herpud2	8.31504
Hes1	8.54484
Hexim1	8.07968
Hgsnat	7.21125
Hhex	7.31589
Hiat1	9.24375
Hic1	6.60034
Hic2	8.76728
Hif1an	6.86722
Hipk2	6.52757
Hist1h2ad	6.69128
Hltf	8.32829
Hmgb2l1	8.40309
Hmgcl	8.66796
Hmox1	8.58363
Homer1$C330006P03Rik	6.88556
Homer3	6.78141
Hook2	7.50966
Hps4	7.67645
Hrasls3	8.84124
Hs2st1	7.8215
Hs6st1	7.97908
Hscb	8.12143
Hsd17b14	9.33861
Hsd3b7	7.61852
Hsdl2	6.68068
Hspb2	7.05207
Hspbap1	7.79298
Htatip2	7.87251
Htf9c	8.17118
Htr1b	6.6269
Hunk	7.61923
Hus1	8.88009
Huwe1	9.08325
Hvcn1	6.81514
Hyal2	7.63963
Hyou1	7.83509
Iah1	8.42037
Iars2	7.74565
Ibtk	7.14489
Icam1	9.27295
Icmt	7.76761
Id3	8.27566
Ids	7.11001
Ier5l	7.76372
Ifnar1	6.67801
Ifnar2	7.22395
Ift140	7.29452
Ift172	7.35906
Ift57	7.16614
Ift74	8.88787
Ift88	7.11958
Igbp1	8.13677
Igf1r	6.59101
Igf2bp3	7.90052
Igf2r	7.62759
Igfbp4	8.07024
Igfbp5	7.09831
Igsf21	6.8585
Igsf3	7.3949
Igtp	6.88618
Ihpk1	7.76169
Ihpk2	7.46417
Ikbkb	6.771
Il17rd	7.23351
Il17re	6.72555
Il6st	7.74656
Ilkap	8.56478
Ilvbl	6.80591
Immp2l	7.15348
Impad1	8.53507
Impdh1	7.89268
Incenp	8.49047
Ing5	8.04498
Inhbb	8.97698
Inoc1	8.49297
Inpp5f	7.00437
Insig1	8.41841
Insl3	7.03011
Ints1	8.26323
Ints10$Ints10	7.72901
Ints12	7.97275
Ints3	7.42679
Ints6	8.55467
Ints7	8.44772
Ints8	7.74607
Ints9	8.9091
Ipmk	8.88877
Ipo8	7.88387
Ipp	6.50868
Ippk	7.57441
Iqcb1	7.82416
Iqcc	6.57607
Iqce	6.61
Iqgap2	7.27571
Irak1	8.46518
Irak1bp1	7.8
Irak2	6.8006
Irak3	7.54134
Irf2bp1	8.24582
Irgm	7.09409
Irs1	6.57794
Irx3	6.93375
Isy1	7.3088
Itfg1	8.16673
Itfg3	7.24645
Itga2b	6.92352
Itgb7	6.86327
Itpa	8.35116
Itpr1	7.36641
Itsn2	6.78416
Iws1	8.34684
Jag1	6.78258
Jag2	6.78686
Jarid1c	7.67109
Jmjd1b	8.45221
Jmjd2a	7.14264
Jmjd2c	8.52247
Jmjd3	7.81044
Jmjd4	6.5717
Jmy	6.67659
Josd2	6.99171
Junb	7.33555
Katna1	8.98372
Katnb1	8.24002
Kbtbd8	8.15339
Kcnj11	6.89
Kcnk5	7.48193
Kctd14	6.95413
Kctd15	7.40326
Kctd17	7.61424
Kctd20	8.3054
Kctd9	7.17117
Khdrbs3	8.13647
Kif13a	7.00749
Kif18a	8.1881
Kif1b	7.2562
Kif22	9.12847
Kif23	8.7701
Kif2a	8.45521
Kif2c$Kif2c	8.6105
Kif3c	6.90824
Kifap3	8.84389
Kifc3	7.43809
Kin	7.36661
Kit	8.10278
Klc1$Klc1	7.10401
Klc2	7.71432
Klf11	7.66675
Klf13	7.56081
Klf16	8.04911
Klf3	8.13224
Klf7	6.56139
Klhdc2	7.98837
Klhdc4$Klhdc4	8.12702
Klhdc5	6.61088
Klhl2	7.5421
Klhl24	7.72625
Klhl7	7.90464
Klhl8	7.30708
Kpna3	9.39667
Kri1	7.82317
Krt42	7.28977
LOC100038890	8.17459
LOC100038946	7.31184
LOC100039000	8.4067
LOC100039031	8.55387
LOC100039133	7.82835
LOC100039175	7.65612
LOC100039215	8.32712
LOC100040745	8.40573
LOC100040854	8.58113
LOC100041004	7.88829
LOC100042253	8.87852
LOC100044001	7.97612
LOC100044098	9.10263
LOC100044170	6.67694
LOC100044172	8.34005
LOC100044234	6.64196
LOC100044272	7.37583
LOC100044395	9.11525
LOC100044566	7.46371
LOC100044896	6.51032
LOC100045035	7.72348
LOC100045148	8.47225
LOC100045304	8.14007
LOC100045432	6.56811
LOC100045440	8.15172
LOC100045551	7.9795
LOC100045677	9.75312
LOC100045707	6.5752
LOC100045760	6.74435
LOC100045795	7.61235
LOC100046016	7.7609
LOC100046056	7.20075
LOC100046081	8.47607
LOC100046096	7.95533
LOC100046333	8.57205
LOC100046393	9.29312
LOC100046433	8.38128
LOC100046487	8.65646
LOC100046560	7.55397
LOC100046682	6.91199
LOC100046746	8.45534
LOC100046775	8.21859
LOC100046843	6.78812
LOC100046854	8.58785
LOC100046873	7.83389
LOC100046998	7.63113
LOC100047187	8.23049
LOC100047214	7.94251
LOC100047223	8.19984
LOC100047237	8.76463
LOC100047324	6.59576
LOC100047484	8.09259
LOC100047492	6.83572
LOC100047496	8.95477
LOC100047506	6.99636
LOC100047558	8.03439
LOC100047592	7.59359
LOC100047670	8.60476
LOC100047689	7.4956
LOC100047713	7.5269
LOC100047794	8.61666
LOC100047936	9.29242
LOC100047980	8.29118
LOC100048029	7.02861
LOC100048050	7.35163
LOC100048093	8.50967
LOC100048107	8.17561
LOC100048165	8.22114
LOC100048299	8.75303
LOC100048307	7.76933
LOC100048384	9.03488
LOC100048460	6.90657
LOC100048499	9.11545
LOC100048616	8.40562
LOC100048805	8.18667
LOC100048879	6.94334
LOC631639	9.03464
LOC632664	7.3506
LOC634682	7.35525
LOC640502	8.64193
LOC665928	7.72489
LOC669005	7.51805
LOC672215	7.38697
LOC674611	6.48605
LOC674712	7.96359
LOC675567	7.01921
LOC676024	7.33739
LOC676654	6.70915
Lama5	7.81933
Lamb1-1	6.84856
Lancl2	7.90298
Large$Large	6.88669
Larp2	7.86029
Lars2	6.67449
Lass4	6.72391
Lass6	6.52691
Lats2$Lats2	7.40403
Lbp	6.48537
Ldb1	8.76692
Ldlr	7.85944
Ldoc1l	6.60701
Lefty1	9.78158
Lefty2	8.45581
Lemd2	7.16331
Lemd3	7.11542
Leng4	8.15738
Leng8	7.52098
Leo1	9.12559
Lepre1	7.0349
Lima1	7.51703
Limd1	6.78039
Limd2$Limd2	7.13799
Limk1	6.78637
Limk2	7.47989
Lims1	7.88184
Lin37	7.8709
Lin54	8.25985
Llgl1	8.89955
Llgl2	8.93894
Lman2l	7.06443
Lmbrd1	7.41184
Lmnb2	7.68529
Lmtk2	8.53493
Lnp	7.20406
Lnpep	7.98241
Loh12cr1	7.41539
Lonp2	7.9639
Loxl1	7.1977
Loxl3	7.51603
Lpgat1	7.87881
Lphn1$Gtl2	9.25836
Lpin1	7.35158
Lpin2	6.57114
Lpl$LOC669888	6.6631
Lrch2	6.49862
Lrch4	7.65713
Lrp11	9.23198
Lrp6	6.96526
Lrrc16	7.6735
Lrrc2	7.55806
Lrrc28	6.9698
Lrrc34	9.41458
Lrrc57	7.83153
Lrrc8a	6.77241
Lrrc8c	6.49941
Lrrc8d	8.29406
Lrrfip2	7.78381
Lsg1	9.05281
Lsm1	8.55191
Lsm10	8.22062
Lsm14b	8.59555
Lst1	6.56385
Ltbp2	6.91398
Ltbp3	6.64081
Ltbr	6.57684
Luc7l	8.81021
Luc7l2	8.4561
Ly6g6e	7.93699
Lycat	7.4187
Lypla3	7.54419
Lyrm4	7.89698
Lyrm5	7.62781
Lysmd2	7.14156
Lysmd3	7.26928
Lzic	6.7228
Lztfl1	7.35856
Lztr1	6.75143
Macrod1	6.56096
Maff	6.74872
Magi3	6.87089
Mak10	8.51459
Man1a	6.49181
Man2b1	7.98502
Map2k5	6.61871
Map2k7	7.87795
Map3k10	6.5801
Map3k12	6.90056
Map3k7	7.55977
Map4k1	7.31149
Mapk12	7.04799
Mapk14	8.24315
Mapk7	7.55
Mapk9	8.07313
Mapkbp1	6.5174
Mare	8.05495
Mark2	7.89945
Mast1	6.65944
Mast2	7.64604
Mastl	7.68714
Mbc2	7.37945
Mbd2	7.528
Mbd4	7.33578
Mbd6	6.93455
Mbip	8.18121
Mboat2	8.11862
Mbtd1	8.61726
Mcam	7.57414
Mcee	7.83047
Mcf2	8.56878
Mcm10	8.95651
Mcm3ap	9.41049
Mcm8	8.03901
Mcoln1	7.1779
Mdn1	8.26657
Mecp2	6.71072
Mecr	7.18336
Med1	7.45088
Med14	7.16033
Med15$Pcqap	6.96758
Med16	8.03024
Med17	8.62228
Med19	9.26679
Med22	7.86443
Med23	8.22573
Med24	7.63596
Med25	8.1137
Med26	7.53358
Med6	8.52676
Med9	8.24553
Mef2d	7.52825
Men1	7.6749
Mepce$Bcdin3	7.66728
Mesdc1	6.74216
Metap1	8.77771
Metrn	8.38935
Mett10d	7.73099
Mett11d1	7.44333
Mettl2	8.19705
Mettl4	7.32616
Mettl8	7.4593
Mex3a	7.93327
Mex3d	8.09468
Mfap1a$LOC100048499	8.78018
Mfap2	7.01339
Mfap3	8.06071
Mfn1	7.90731
Mfn2	6.83959
Mfsd3	6.80214
Mgmt	8.12224
Mgst1	6.757
Mib1	7.45429
Mier1	7.50368
Mier2	6.94785
Minpp1	8.46209
Mis12	8.0435
Mitd1	8.40593
Mkln1	7.05369
Mkrn2	8.57897
Mlh1	8.68564
Mll1	7.26834
Mll3	8.42131
Mllt1	6.67613
Mllt10	8.07416
Mllt11	7.13905
Mllt4$LOC627912	8.73774
Mllt6	8.34464
Mlx	7.96818
Mlxip	7.33961
Mlycd	6.72071
Mmp11	8.27643
Mmp13	7.63492
Mmp14	7.50877
Mnd1	8.24943
Mns1	7.10285
Mnt	8.00098
Mobkl1a	6.7074
Mobkl2a	6.83789
Mon1a	6.71994
Morc4	7.27797
Morn2	7.15202
Mospd2	7.32139
Mpi	8.16269
Mpp7	6.62904
Mppe1	7.04584
Mpzl1	9.14397
Mras	7.86925
Mrpl1	8.15373
Mrpl19	8.33003
Mrpl36	8.73132
Mrpl47	9.13328
Mrpl54	7.95066
Mrpl55	9.03413
Mrpl9	8.52818
Mrrf	8.66611
Mrs2l	7.38588
Msc	7.50288
Msrb2	7.0945
Msto1	8.9375
Mta3	6.84359
Mtap1s	8.55664
Mtap4	8.16038
Mtap7	8.20059
Mtbp	7.59046
Mtdh	8.82996
Mterfd1	9.07353
Mterfd2	8.08466
Mterfd3	7.91989
Mthfsd	6.59131
Mtif3	7.24692
Mtmr1	6.96828
Mtmr10	7.85608
Mtmr12	8.90016
Mtmr14	8.29282
Mtmr2	8.23183
Mtmr3	7.5848
Mtmr4	6.95961
Mtmr6	7.17518
Mtmr9	8.34739
Mtr	7.63016
Mtrf1l	7.39307
Mtrr	8.73906
Mum1l1	6.61871
Mut	8.43011
Muted	7.18718
Mutyh	7.21514
Mvd	7.78316
Mvk$LOC637711	7.24581
Mvp	6.71397
Mxd3	6.82844
Mxra8	6.96192
Mycbp	9.07168
Myd116	8.41889
Myef2	8.85898
Myg1	8.8027
Myh14	7.34359
Mylip	7.30046
Mylpf	9.54352
Mynn	6.95475
Myo1c	7.50265
Myo5a	7.63685
Myo9b	6.92202
Myohd1	6.74514
N6amt1	6.70706
Naga	6.95017
Nagk	6.94781
Naprt1	7.37063
Narg2	8.1045
Nat10	9.05167
Nat12	8.82883
Nat9	7.16647
Nbeal1	7.28005
Nbn	8.33275
Ncapg2	8.27777
Ncaph	8.81919
Ncdn	7.77035
Ncf2	6.63791
Nckipsd	7.12733
Ncoa5	7.5607
Ncoa7	6.84971
Ncstn	6.93103
Ndc80	8.85578
Nde1	8.19425
Ndnl2	8.73755
Ndor1$LOC100039232	6.78287
Ndrg2	7.24248
Ndrg3	6.78607
Ndst1	6.50988
Ndufaf1	8.93254
Ndufs4	8.95019
Necap1	9.01385
Necap2	7.85225
Nedd1	7.68498
Nedd4l	6.98943
Nefl	8.54051
Nek1	7.19713
Nek6	7.34751
Net1	7.62713
Neurod1	8.43925
Nf2	8.04848
Nfatc3	7.21928
Nfkb2	6.88847
Nfrkb	7.22491
Nfs1$LOC100045796	8.14099
Nhlrc2	7.65616
Niban	7.67802
Nid1$LOC630776	8.69305
Nid2	9.65131
Nif3l1	8.33098
Ninj1	6.99272
Nipbl	8.12073
Nit1	7.60676
Nkiras2	8.11184
Nkrf	8.21039
Nktr	7.23247
Nkx2-6	7.14114
Nkx2-9	7.38796
Nle1	8.01808
Nlgn2	7.78508
Nln	7.6692
Nme3	7.4428
Nme4	8.76046
Nme6	8.58171
Nmnat2	7.77187
Nmral1	6.84052
Nnt	7.51561
Noc3l	8.50158
Nod1	7.76807
Nol12	8.62318
Nol8	8.95105
Nomo1	7.64052
Nos1$2310005C01Rik	6.68272
Notch2	6.79002
Npc1	6.80424
Nphp1	7.16866
Nphs1	7.48801
Nqo2	7.09509
Nr1h2	8.79282
Nr2c2	7.19271
Nr2f6	7.8296
Nr3c1	7.11935
Nr6a1	7.03417
Nrbp1	7.54289
Nrm	7.31289
Nrp	6.84943
Nrtn	8.4142
Nsd1$Acd	8.3828
Nsdhl	8.74752
Nsf	8.4413
Nsmaf	6.49845
Nsmce2	9.07044
Nsun4	7.45268
Nt5c2	7.16268
Nt5c3	7.09226
Nt5dc3	8.3066
Nuak2	7.20165
Nub1	7.79961
Nubp1	8.62318
Nudcd1	8.33801
Nudt11	8.37247
Nudt14	7.73386
Nudt19	8.84625
Nudt22	7.00231
Nudt6	7.14754
Nufip2	8.75688
Numa1	7.98797
Nup133	9.30627
Nup155	8.77475
Nup188	8.5093
Nup210	7.1957
Nup43	9.23869
Nupl1	8.82395
Nupl2	6.64782
Nwd1	8.13976
Nxph4	6.98587
Nxt2	9.17218
ORF19	7.25103
OTTMUSG00000001246$Gm428	8.24506
OTTMUSG00000015750	6.58349
Oas1a	8.48099
Obfc1	6.8706
Obfc2a	8.08009
Ociad2	6.85125
Odz3	6.98223
Ofd1	8.45924
Ogdh	7.99911
Ogfr	7.70134
Ogfrl1	7.21061
Ogg1	6.95723
Oip5	8.73499
Olfm1	6.64277
Oma1	7.96475
Optn	6.73392
Orc1l	8.5834
Orc2l	9.26309
Orc4l	8.08859
Ormdl3	7.74134
Osbpl1a	8.33044
Osgep	8.41362
Osgin2	6.77943
Otud5$LOC100045117	8.60546
Otud6b	9.03274
Otud7b	7.31262
Otx2	9.13712
Oxa1l	7.60199
Oxt	7.30429
P2ry5	7.36119
Pacs1	7.15453
Paf1	7.93595
Pafah1b2	7.91596
Pafah2	7.83458
Paip1$LOC676674	7.885
Pak1	7.08699
Pak4	9.15686
Palb2	8.155
Palm	6.88837
Pank3	7.87987
Pank4	8.15088
Panx1	7.55447
Papolg	8.15462
Pard3	7.27913
Pard6g	7.79115
Parn	8.36233
Parp9	6.87597
Pars2	7.28973
Pask	7.54612
Patz1	7.98709
Pawr	9.44069
Paxip1	8.3557
Pbef1	8.97902
Pbx2	8.28368
Pcaf$EG330129	6.85383
Pcbp3	8.42363
Pccb	8.36999
Pcf11	7.6971
Pcgf2	7.68456
Pcgf6	9.60636
Pcm1$LOC100044052	6.67535
Pcmtd1	8.04778
Pcolce2	8.67563
Pcsk1n	8.14606
Pcsk7	6.49449
Pctk1	8.84959
Pctk2	8.03596
Pctk3	6.48506
Pcx	7.23545
Pcyt1a	7.14419
Pcyt1b	8.18195
Pdcd11	9.33083
Pdcd6ip	6.98596
Pddc1	7.24936
Pde7a	7.11209
Pde9a	7.03292
Pdgfa	8.8319
Pdgfrl	7.14259
Pdhx	8.93947
Pdk1	9.2001
Pdk4	7.02803
Pdlim2	6.60333
Pdrg1	7.56445
Pdss1	7.77521
Pdxdc1	7.86809
Pdxk	7.45892
Pdxp	8.17216
Pdzd8	7.36042
Pea15a	7.46057
Pecr	8.43176
Pelo	7.73469
Per1	6.66275
Perq1	8.16198
rp9	9.54926
Dummy0	-100
0610008F07Rik	5.31751
0610010D20Rik	5.28187
0610012D14Rik	4.5788
1110017D15Rik	4.88084
1110018M03Rik	4.54553
1110020C03Rik	5.06449
1110028C15Rik	5.31895
1110049B09Rik	4.50647
1190003M12Rik	5.38134
1200009O22Rik	4.65319
1200013B08Rik	4.81869
1200015N20Rik	6.0138
1500041B16Rik	4.81523
1600015I10Rik	4.59974
1700001C19Rik	4.65645
1700001E04Rik	4.61978
1700003F12Rik	4.90639
1700007K09Rik	4.82205
1700011F03Rik	5.08129
1700012A16Rik	5.40687
1700016G05Rik	4.71519
1700018B08Rik	5.32981
1700019G17Rik	5.08747
1700019P01Rik	4.81062
1700023E05Rik	5.19073
1700025D03Rik	4.87397
1700025E21Rik	4.5907
1700026L06Rik	5.22606
1700029F12Rik	4.48128
1700029I08Rik	4.87479
1700034O15Rik	4.59109
1700058C13Rik	4.59505
1700061G19Rik	6.19428
1700065I17Rik	4.66866
1700067K01Rik	4.88248
1700071K01Rik	5.76544
1700088E04Rik	5.45729
1700123K08Rik	4.47745
1810012P15Rik	5.62832
1810019J16Rik	5.33923
2010001M09Rik	5.81575
2200002J24Rik	4.65911
2200002K05Rik	5.57057
2210009G21Rik	5.93964
2210010C04Rik	4.90402
2210012G02Rik	5.47457
2210417D09Rik	4.58502
2300006N05Rik	4.59857
2310002B14Rik	4.97214
2310003F16Rik	4.62841
2310031A18Rik	4.84287
2310039E09Rik	5.31911
2310045A20Rik	5.03221
2310076L09Rik	4.61538
2410018L13Rik$2410018L13Rik	5.18529
2410066E13Rik	5.24013
2610109H07Rik	4.56409
2610110G12Rik	4.72468
2810055F11Rik	5.15037
2810408A11Rik	5.59319
2810426N06Rik	5.39302
2810439F02Rik	4.87189
2900005J15Rik	4.59606
2900024O10Rik	5.25335
2900046G09Rik	4.50815
2900093B09Rik	5.38488
3110002H16Rik	5.08116
3830417A13Rik	6.02709
4-Mar	4.57111
4631422O05Rik	5.73593
4732415M23Rik	4.48494
4732429D16Rik	4.79302
4732435N03Rik	4.57076
4831426I19Rik	5.04986
4833409A17Rik	4.88499
4921511C04Rik	4.80878
4921517D22Rik	4.60281
4930404N11Rik	5.71047
4930432K09Rik	5.01209
4930432K21Rik	5.34372
4930434E21Rik	4.79279
4930451I11Rik	5.24993
4930452B06Rik	5.67776
4930486G11Rik	5.73976
4930502E18Rik	6.30085
4930511J11Rik	4.85377
4930517K23Rik	5.23279
4930525K10Rik	5.24787
4930534B04Rik	5.5276
4930556L07Rik	4.86742
4930558O21Rik	5.89084
4930579J09Rik	5.42647
4930591A17Rik	5.59684
4931406B18Rik	4.79771
4931408A02Rik	5.074
4931432M23Rik	4.66547
4931440F15Rik	5.23682
4932409I22Rik	4.59806
4933402J07Rik	4.60342
4933403G14Rik	5.34558
4933407H18Rik	5.01313
4933409K07Rik	4.48193
4933427D06Rik	5.38312
4933433K01Rik	6.07775
4933437K13Rik	4.89812
5033413D22Rik	5.46226
5330421F07Rik	4.9678
5330438D12Rik	5.3886
5830418K08Rik	5.55646
5830443L24Rik$5830443L24Rik	4.59037
6030419C18Rik	5.16238
6330403K07Rik	4.77857
6330407J23Rik	6.12244
6330500D04Rik	4.5925
6330503C03Rik	4.80653
6330512M04Rik	4.68866
6330545A04Rik	4.61655
6332401O19Rik	4.901
6430537H07Rik	4.64899
6530401C20Rik	4.53523
6820408C15Rik	4.95476
8430415E04Rik	4.87303
9130221D24Rik	4.85522
9330128J19Rik	4.97546
9530066K23Rik	4.63096
9530077C05Rik	4.90885
9630025I21Rik	5.14217
9830134C10Rik	4.76502
9930023K05Rik	4.76753
9930039A11Rik	5.23635
A030009H04Rik	4.83692
A230051G13Rik	5.57798
A230067G21Rik	5.84657
A230097K15Rik	5.24383
A330049M08Rik	4.62834
A4gnt	4.48272
A530050D06Rik	5.73058
A530054K11Rik	6.24352
A630033E08Rik$A630033E08Rik	5.96957
A630077B13Rik	5.63467
A730011L01Rik	4.98452
A730037C10Rik	5.33264
A830059I20Rik	5.07542
A930038C07Rik	4.71571
AA388235	5.28901
AA536749	4.60025
AI842396	5.11099
AU017455	4.51323
AU018829	5.75338
AW049604	5.35326
AW124722	5.48061
AW125753	5.08674
AW146299	4.69941
Aatk	5.42485
Abhd2	5.29384
Abhd3	4.57149
Abhd9	4.99402
Acan	6.00504
Acot6	4.71932
Acoxl	4.94644
Acpl2	5.3356
Acr	5.00659
Acsbg2	4.8111
Acsl6	4.85777
Acss2	6.10569
Actl7a	4.77245
Actn2	5.86695
Adam1a	4.94713
Adam33	5.02062
Adamts2	5.43129
Adamts4	5.09455
Adamts7	5.05272
Adamts8	5.72262
Adamtsl5	5.53127
Adat1	5.66679
Adck2	5.23352
Adcy1	4.54644
Adcy4	4.73019
Adcy9	5.17493
Add2	4.90585
Adh1	4.8863
Adra1b	4.83245
Adrb2	4.8193
Afap1l1	4.59399
Ager	5.17783
Agmat	5.19978
