Gene	Expr0
Slc15a4	7.07895
Slc12a9	6.29181
Slc12a7	8.06101
Slc12a6	7.54148
Slc12a4	7.25328
Slc11a2	6.4473
Slc10a7	6.96573
Slc10a3	6.84088
Slamf9	6.00462
Slain2	8.08724
Slain1	6.53329
Skiv2l	6.43553
Six6os1	7.09897
Six4	7.56505
Six2	6.0334
Six1	6.30147
Sirt7	7.99447
Sirt6	7.22527
Sirt5	6.05843
Sirt3	7.36345
Sirt2	7.93081
Sipa1l3	7.59979
Sipa1l2	6.75661
Sipa1l1	6.8973
Sipa1	6.75904
Sin3a	8.4351
Sil1	7.83861
Sigirr	8.24328
Sidt2	7.83853
Siah2	6.9664
Siah1a	8.05223
Siae	6.07214
Si	6.0192
Shroom4	7.28078
Shroom3	6.4703
Shroom2	7.73821
Shq1	7.43773
Shprh	7.03167
Shf	6.93103
Sharpin	8.01996
Shank3	6.33718
Sh3yl1	7.34164
Sh3tc1	6.59677
Sh3rf1	5.71915
Sh3pxd2b	6.6598
Sh3pxd2a	5.87386
Sh3kbp1	6.974
Sh3glb2	8.01297
Sh3gl2	7.5303
Sh3d19	5.94447
Sh3bp5l	7.79902
Sh3bp4	7.29965
Sh3bp1	6.775
Sh3bgrl2	7.64524
Sh2d3c	6.38241
Sh2d2a	6.31013
Sh2b1	7.97062
Sgtb	7.1382
Sgpp1	5.82745
Sgpl1	7.8048
Sgms1	7.6375
Sgk3	6.84144
Sgk2	5.97052
Sgce	6.54069
Sfxn3	7.10218
Sftpb	6.37279
Sft2d2	6.48702
Sfrs8	7.31994
Sfrs2$LOC100043293	7.68988
Sfrs17b	7.53062
Sfrs15	7.17821
Sfrs14	7.24153
Sfrs12	7.74317
Sfrp5	6.37895
Sfrp4	6.48284
Sfrp2	6.80212
Sfrp1	8.47739
Sfmbt2	7.45986
Sfmbt1	5.91975
Sf4	8.43077
Sf3a2	8.1709
Sez6	5.88337
Setdb2	7.93146
Setdb1	8.05275
Setd7	7.04947
Setd6	8.41855
Setd5	8.35599
Setd4	6.67445
Setd2	8.0371
Setd1b	8.21115
Sestd1	7.28757
Sesn3	7.51313
Sertad4	5.85474
Sertad3	7.30167
Sertad2	8.21661
Sertad1	8.30269
Serping1	6.84364
Serpinf2	6.11762
Serpinf1	7.90965
Serpinb9b	7.15115
Serpinb1a	5.91351
Serpina3m	5.99091
Serpina11	5.95052
Serinc5	6.13921
Sergef	6.68054
Serf1	6.68949
Serac1	6.15367
Sepsecs	6.40326
Sepp1	7.84883
Sepn1	6.42626
Senp8	6.55618
Senp6$LOC100048528	8.13801
Senp5	5.86812
Senp1	7.13681
Sema7a	5.71051
Sema6c	6.94838
Sema5b	6.40476
Sema4g	6.06726
Sema4f	6.01829
Sema4d	7.70047
Sema4b	7.61902
Sema4a	6.38308
Sema3c	6.42319
Selplg	5.72797
Selm	7.7251
Sel1l	7.2996
Secisbp2	8.37465
Sec63	7.32569
Sec61a2	8.41886
Sec24d	8.27086
Sec24a	8.37124
Sec22c	6.62375
Sec22a	6.93931
Sec16a	8.1353
Sec14l2	6.58631
Sec11c	7.92196
Sds	5.8667
Sdpr	7.12236
Sdf4	8.47102
Sdf2l1	8.25483
Sdccag3	8.26778
Sdcbp2	6.46836
Sdc3	6.9262
Sdc2	6.24619
Sdc1	7.59315
Scyl3	6.89177
Scyl2	6.78632
Scyl1bp1	7.21731
Scyl1	7.48872
Scube1	6.12319
Sct	5.97378
Scrn3	7.5387
Scrn2	6.42517
Scrn1	6.47751
Scrib	8.40264
Sco1	5.90672
Scn1b	7.36291
Scmh1	6.04233
Scly	6.61753
Sclt1	6.42073
Scgn	6.23682
Scfd2	5.83153
Scfd1	8.26725
Scd3$LOC100048724	6.007
Scd1	8.38992
Scarb1	8.38673
Scap	8.02297
Scamp5	7.29436
Scamp4	7.67061
Scamp2	7.88632
Scamp1	8.31549
Sc5d	7.16523
Sbsn	5.87502
Sbk1	7.77804
Sbf1	7.89291
Satb2	6.02511
Satb1	6.28022
Sat2	6.59678
Sass6	6.90667
Sash1	8.40223
Sart1	8.28009
Sars2	7.18379
Saps3	7.73578
Saps1	8.48134
Sap30bp$LOC639905	7.93123
Sap25	7.00847
Samhd1	7.66897
Samd8	7.13235
Samd4b	8.13037
Sall3	6.22895
Safb2	8.15039
Sacs	6.77631
Sac3d1	7.60712
Saa3	6.42579
S100a16	7.79794
S100a13	7.43128
Ryk	8.13883
Rwdd2b	7.4324
Rwdd2a	7.66246
Rutbc3	7.50378
Rutbc1	6.80945
Rusc2	6.83731
Rusc1	6.21159
Rundc1	6.53228
Rufy3	5.69901
Rufy1	6.58101
Rttn	6.47868
Rtn4r	6.14083
Rtn4ip1	5.75314
Rtn2	6.54138
Rtn1	6.89333
Rtkn	8.12303
Rtel1	7.38429
Rsrc1	7.08128
Rspry1	8.27768
Rsph1	6.52731
Rshl2a	7.66606
Rsf1	7.85566
Rrp12	8.46781
Rrm2b	6.4934
Rreb1	6.67428
Rras	8.28405
Rragd	7.04991
Rpusd4	8.25523
Rpusd2	6.81586
Rpusd1	7.94045
Rps6kc1	6.43472
Rps6kb1	7.5344
Rps6ka5	5.72821
Rps6ka4	7.48309
Rps6ka3	7.62574
Rps6ka2	7.68439
Rprm	6.18212
Rpp21	8.32704
Rpo1-4	8.04067
Rpia	7.66114
Rpgrip1	7.52748
Rpgr	7.93659
Rpap2	7.28019
Rpap1	7.9912
Rpain	7.30191
Rp2h	7.19051
Ror2	6.58877
Rod1	8.41777
Rock2	7.75055
Robo4	6.05005
Robo1	6.48555
Rnpepl1	7.27564
Rnpep	7.66286
Rnpc3	5.76528
Rnmtl1	7.67654
Rngtt	7.85091
Rnf6	8.29225
Rnf41	7.26612
Rnf40	8.29863
Rnf38	8.09062
Rnf31	7.92393
Rnf26$EG668155	8.36475
Rnf25	7.67914
Rnf215	6.70274
Rnf214	6.73038
Rnf213	7.05144
Rnf208	6.17878
Rnf20	6.10581
Rnf19	7.80433
Rnf185	7.83958
Rnf170	6.19667
Rnf168	8.33569
Rnf166	6.57537
Rnf146	8.40262
Rnf144	6.02713
Rnf141	7.63857
Rnf14	8.40628
Rnf139	8.39099
Rnf135	5.85817
Rnf13	7.41886
Rnf128	8.35044
Rnf123	6.72815
Rnf121	7.32789
Rnf113a2	8.30291
Rnf113a1	8.20354
Rnf11	8.08716
Rnf103	6.5088
Rnd3	7.87323
Rnd2	8.15728
Rnd1	6.37309
Rnaseh1	8.48562
Rnase4	7.96803
Rmnd1	6.13713
Rmi1	8.24616
Rlf	8.18858
Rit1	7.1667
Ripk5	7.07843
Ripk3	6.94479
Ripk2	6.98682
Ripk1	6.7783
Riok2	8.24375
Riok1	7.39125
Ring1	7.20071
Rin1	5.96842
Ric8b	8.03826
Ric8	7.54168
Ribc1	8.09303
Rhpn2	6.76089
Rhox9	6.58517
Rhox6	6.86707
Rhou	7.12957
Rhot2	7.34391
Rhot1	8.43392
Rhoq	8.4756
Rhoj	5.7211
Rhog	7.18022
Rhod	6.94044
Rhobtb3	5.85881
Rhobtb2	6.5771
Rhd	6.05977
Rhbg	6.37577
Rhbdf2	7.60687
Rhbdf1	7.78306
Rhbdd3	7.53225
Rhbdd2	7.0542
Rhbdd1	7.58819
Rgs9bp	5.85928
Rgs9	6.15302
Rgs3	6.22141
Rgs16	6.50055
Rgs14	6.23158
Rgs12	6.16579
Rgs10	5.97294
Rg9mtd3	7.92513
Rfxap	6.78812
Rfx5	7.11992
Rfx2	6.41809
Rfx1	7.6529
Rftn1	6.59843
Rffl	6.95229
Rfesd	6.31264
Rexo1	6.88996
Retsat	6.1116
Retn	5.82896
Rere	7.83617
Repin1	6.57732
Relt	7.36397
Rell1	8.37193
Relb	6.49041
Rela	8.06419
Reg2	6.69997
Reep6	8.18894
Reep3	7.11146
Recql4	6.60717
Recql	6.90412
Reck	7.09602
Rec8	6.02824
Rdh14	7.10667
Rdh13	7.21328
Rdh11	7.36807
Rdh10	6.40559
Rcsd1	6.01496
Rcor1	8.01705
Rcn3	8.33876
Rce1	8.39729
Rcbtb2	6.70901
Rcan3	6.27094
Rcan1	7.87239
Rc3h2	7.83178
Rbmx	6.97406
Rbms2	8.09233
Rbm9	7.51504
Rbm5	8.29865
Rbm44	6.57419
Rbm43	7.10954
Rbm41	7.5233
Rbm4	6.97169
Rbm35b	6.08023
Rbm35a	6.44269
Rbm3	8.34337
Rbm19	8.1055
Rbm18	7.79333
Rbm15b	7.6368
Rbm14	8.20716
Rbm12	8.37334
Rbl1	6.73217
Rbj	6.36283
Rbbp9	7.5428
Rbbp8	7.80932
Rbbp6	7.7589
Rbak	7.43082
Rb1cc1	6.83567
Rb1	7.17944
Rassf8	6.25698
Rassf7	8.39883
Rassf3	7.03919
Rassf1	8.22048
Rasl11b	7.28965
Rasl10b	5.88308
Rasgrp4	5.77928
Rasgrp2	7.29937
Rasd1	6.08204
Rasal2	6.90717
Rasal1	5.70448
Rasa4	6.21113
Rasa3	6.75308
Rasa2	7.20546
Rara	7.16187
Raph1	8.15706
Rapgef6	7.1622
Rapgef5	6.56892
Rapgef1	7.56591
Rap2ip$Rundc3a	6.29724
Rap2b	7.74959
Rap2a	6.89656
Rap1gap	7.11732
Ranbp6	5.90777
Ranbp3	8.0666
Ranbp17	7.04214
Ranbp10	7.79984
Ralgps2	6.71698
Ralgds	6.90764
Ralb	8.04681
Rai14	8.44569
Rai1	6.41731
Rage	7.96952
Rag1ap1	7.68101
Rad9b	5.70727
Rad9	8.10985
Rad54l2	7.2057
Rad54l	8.11687
Rad52	6.41292
Rad51l3	6.39301
Rad51c	7.60059
Rad51ap1	8.4406
Rad50	8.08522
Rad18	7.29964
Rac3	7.30273
Rabl5	7.54559
Rabl4	6.71501
Rabl3	7.74782
Rabl2a	6.3033
Rabgef1	7.51546
Rabgap1	7.49191
Rabepk	7.04423
Rabep2	6.53613
Rabep1	7.12939
Rab8b	7.87577
Rab8a	7.97092
Rab7l1	7.4588
Rab5b	5.83295
Rab40c	8.3889
Rab3ip	8.13897
Rab3gap1	8.15382
Rab3d	6.10476
Rab3b	6.27746
Rab3a	6.61428
Rab39b	5.96635
Rab38	6.33537
Rab34	8.30883
Rab33b	7.19807
Rab32	5.84883
Rab31	7.43623
Rab30	5.93214
Rab2b	6.41379
Rab28	8.19618
Rab25	5.82277
Rab23	7.64969
Rab22a	7.3815
Rab15	7.95104
Rab14	8.34825
Rab13	6.97205
Rab11fip2	6.41474
Rab11b	8.01387
RP23-195K8.6	7.96851
RP23-157O10.7$LOC100047169	5.76272
RP23-136K12.4	7.56942
R74862	6.42972
R3hdm2	8.0421
Qtrtd1	7.71692
Qsox2	7.04168
Qsox1	6.0333
Qrsl1	6.44256
Qprt	6.93291
Qpctl	5.82666
Qpct	5.82303
Pzp	6.01252
Pyroxd1	6.80902
Pygb	8.08229
Pycrl	7.84939
Pxn	6.84847
Pxmp4	6.31017
Pxmp3	7.71504
Pxmp2	8.32328
Pxk	6.60009
Pxdn	7.20551
Pwwp2	5.96634
Pvrl3$LOC100047693	8.47442
Pvrl2	8.41622
Pvr	7.2491
Pus7l	7.26958
Pus3	6.75482
Purg	6.4968
Purb	8.31864
Punc	5.78541
Pts	6.05433
Ptrh1	7.26493
Ptrf	6.92874
Ptprv	7.21043
Ptprs	7.59572
Ptprn	5.95608
Ptprk	6.85091
Ptprcap	6.99281
Ptpra	7.41917
Ptpn9	7.24655
Ptpn6	7.28242
Ptpn3	7.186
Ptpn23	7.90906
Ptpn21	6.33542
Ptpn18	5.86841
Ptpn14	7.09126
Ptpn13	5.70933
Ptpn11	8.34271
Ptpn1	8.1793
Ptplad2	6.68555
Ptp4a3	7.9508
Ptk7	7.93132
Ptk2b	5.85153
Ptk2	7.75973
Ptgs2	8.44996
Ptgs1	5.94016
Ptgis	7.75781
Ptgfrn	8.26728
Ptges2	7.56131
Ptges	6.46241
Ptgds	6.08704
Pter	6.62507
Ptch2$LOC674483	6.32208
Ptcd1	6.6594
Ptbp2	8.38506
Psors1c2	5.76509
Psmf1	7.90517
Psmd9	6.79649
Psmb9	5.99127
Psmb10	7.52204
Pskh1	6.92655
Psen2	6.43746
Psen1	8.19521
Pscd3	7.01016
Prx	7.30751
Prune	7.59794
Prtg	6.54328
Prss36	7.4516
Prss23	6.892
Prss2	5.80991
Prss16	6.70318
Prrx2	7.20734
Prrx1	6.20577
Prrt1	5.85051
Prrg3	7.30716
Prrc1	7.78747
Prr8	7.57858
Prr3	7.32478
Prr14	8.41692
Prr12	7.2137
Prr11	6.75626
Prph	6.41862
Prpf4b	8.2376
Prpf40b	7.13793
Prpf39	7.35398
Prpf18	7.84987
Prosc	8.16015
Prosapip1	5.94375
Pros1	7.42475
Prom1	6.23737
Prodh	7.5265
Prnpip1	7.95711
Prmt8	7.22279
Prmt6	6.97885
Prmt2	7.90513
Prl3d1$Prl3d1	6.07057
Prkx	7.68742
Prkrip1	8.19634
Prkra	7.06308
Prkg2	6.6519
Prkdc	8.32719
Prkcz	6.35682
Prkcn	7.50921
Prkci	8.15525
Prkch	6.52476
Prkcdbp	6.00619
Prkcd	7.43288
Prkcc	6.1544
Prkcbp1	7.73825
Prkca	5.83751
Prkar2b	5.967
Prkar1b	6.78005
Prkacb	7.2503
Prkaca	8.15792
Prkab2	7.05855
Prkab1	7.71707
Prkaa2	6.21193
Prkaa1	6.72419
Prickle2	5.81714
Prepl	7.33606
Prep	7.60745
Prelp	5.81277
Prelid2	7.83393
Prelid1$LOC100046650	5.90397
Prei4	6.59989
Preb	8.09392
Prdm1	6.28606
Prcp$LOC100048391	6.80111
Prcc	7.46707
Pramef12	7.56723
Pram1	5.72307
Pqlc3	7.60264
Pqlc2	7.55403
Pqlc1	5.76309
Ppwd1	8.33712
Ppt2	8.44034
Ppt1	7.24722
Ppp4r1l	8.3499
Ppp3ca	8.00157
Ppp2r5b	6.66498
Ppp2r3c	8.36311
Ppp2r2c	6.36902
Ppp1r9a	6.75953
Ppp1r3f	6.89585
Ppp1r1b	6.2853
Ppp1r1a	8.25503
Ppp1r16a	7.45208
Ppp1r14a	7.17241
Ppp1r12c	6.9884
Ppox	6.21085
Ppm2c	6.03669
Ppm1l	5.97782
Ppm1k	6.25864
Ppm1j	7.95324
Ppm1f	7.46451
Ppl	6.31332
Ppil5	7.21951
Ppil3	8.23891
Pphln1	7.52251
Ppfibp2	6.78895
Ppcdc	6.42185
Ppbp	6.86443
Ppargc1b	6.63871
Ppard	6.25611
Ppap2c	7.80065
Ppap2b	8.22371
Pou6f1	5.99957
Pou2f3	5.86161
Pou2f1	8.21241
Pot1a	7.18349
Postn	5.72484
Por	8.299
Pop7	8.13403
Pop1	7.7918
Pomt2	6.2692
Pomt1	7.04649
Pomgnt1	8.17467
Pomc1	6.40058
Pols	7.66962
Polrmt	8.3083
Polr3k	8.16553
Polr3h	7.772
Polr3gl	7.30281
Polr3f	6.72834
Polr3e	8.47265
Polr3d	7.79301
Polr3b	7.15199
Polr3a	7.90472
Polr1e	8.18299
Polm	6.43987
Poll	6.25932
Polk	6.93379
Poli	8.45874
Polg2	7.58333
Polg	7.65795
Pold4	7.08679
Pold3	8.29628
Polb	8.18758
Pola2	8.1963
Pogz	8.26819
Pofut2	7.14145
Pofut1	6.57471
Podxl	7.48691
Podn	6.65201
Pnrc2	8.30664
Pnpt1$LOC100044383	8.11478
Pnpo	8.14239
Pnpla8	8.40472
Pnpla7	6.0091
Pnpla6	8.21229
Pnpla3	6.69338
Pnpla2	6.90145
Pnmt	6.53313
Pnma2	6.66504
Pnkp	7.76709
Pmvk	8.40463
Pms2	7.24051
Pms1	8.42985
Pmp22	6.48859
Pmm2	7.15653
Plxnb1	6.68956
Plxna3	6.01267
Plxna1	7.35088
Plxdc2	5.96896
Plscr3	7.35446
Plp1	5.91607
Plod3	8.43149
Plod1	6.79613
Plk3	8.36087
Plekhq1	6.37141
Plekhn1$Klhl17	6.48929
Plekhm1	7.56352
Plekhk1	6.28937
Plekhj1	8.18152
Plekhh3	6.19568
Plekhg5	7.63162
Plekhg3	6.34614
Plekhg2	7.25143
Plekhg1	6.57936
Plekhf2	8.35164
Plekhb2	7.38931
Plekhb1	6.95721
Plekha8	6.86225
Plekha7	5.96146
Plekha5	6.46393
Plekha4$LOC100046788	6.08283
Plekha3	8.20371
Plekha1	7.47615
Plec1$LOC100046469	7.1187
Pld2	6.35127
Plcl2	6.24747
Plch1	6.33989
Plcg2	8.42164
Plcg1	8.0809
Plce1	6.34848
Plcd3	7.06494
Plcd1	7.85643
Plcb4	7.78256
Plcb3	7.89081
Plcb2	6.20295
Plaur	7.42942
Plac8	5.84729
Pla2g7	6.95978
Pla2g6	8.0819
Pla2g4b	6.83746
Pla2g4a	7.06061
Pla2g2c	6.24994
Pla2g1b	7.46108
Pla2g12a	7.90309
Pla2g10	8.33661
Pkp3	6.41319
Pkp2	7.35096
Pkp1	6.30445
Pknox1	7.39714
Pkn3	7.62725
Pkn1	5.90261
Pkmyt1	8.41168
Pklr	6.46633
Pkig	7.68572
Pkd2	8.17777
Pkd1	6.31868
Pja2	7.79329
Pja1	7.53739
Piwil2	7.30623
Pitx2	7.05199
Pitpnm2	5.76306
Pitpnm1	5.99487
Pitpnc1	7.83581
Pipox	8.29718
Pip5k3	7.04879
Pip5k2c	7.70435
Pip5k2b	7.42095
Pip5k2a	6.67005
Pip5k1c	7.18767
Pip5k1b	5.98172
Pip5k1a	8.09551
Pim2	8.02085
Pik3r3	5.85104
Pik3r2$Ifi30	7.03289
Pik3r1	5.86532
Pik3cb	7.02861
Pik3ca	7.01858
Pik3c3	8.02984
Pik3c2a	7.71567
Pih1d1	8.06395
Pigyl	8.43201
Pigy	7.89365
Pigv	6.12828
Pigs	8.35887
Pigq	7.4819
Pigo	7.53122
Pigm	7.4778
Pigl	6.77022
Pigk	7.04964
Pigh	6.13695
Pigg	5.91319
Pigc	5.81006
Pif1	6.98036
Pick1	7.17902
Pias4	8.46759
Pias3	7.1144
Pias1	7.32224
Pi4kb$Pik4cb	6.25967
Pi4k2b	7.88364
Pi4k2a$LOC100047707	8.02913
Phyhipl	5.95568
Phtf2	7.75686
Phtf1	8.01171
Phr1	8.10764
Phospho2	6.71013
Phldb2	7.81258
Phldb1	7.43737
Phlda1	8.45446
Phkg2	7.71074
Phkb	8.37637
Phka2	7.05728
Phka1	6.39585
Phip	7.98594
Phf8	7.14654
Phf7	5.98246
Phf6	7.38614
Phf3	8.3262
Phf21a	8.08972
Phf20l1	6.41264
Phf2	5.74453
Phf19	6.17276
Phf15	6.75335
Phf14	7.57886
Phf13	8.16452
Phf12	6.70327
Phf1	6.42434
Phca	6.17372
Phc3	6.11029
Phc2	8.33228
Pgs1	8.12089
Pgpep1	7.42658
Pgm2	8.30727
Pggt1b	7.29588
Pgbd5	5.84056
Pgam2	6.05069
Pga5	6.58265
Pfkm	8.08704
Pfkfb4	6.18384
Pfkfb3	6.22071
Pfkfb1	7.40863
Pex6	6.89489
Pex5	7.76059
Pex3	8.2479
Pex26	6.76691
Pex19	7.99603
Pex16	6.81465
Pex12	7.46846
Pex11b	7.26483
Pex11a	6.75129
Pex10	7.9518
Pex1	7.20543
Pet112l	6.68056
Perq1	8.16198
Perld1	5.74317
Per1	6.66275
Pemt	6.29331
Pelp1	6.63085
Pelo	7.73469
Peli1	8.04961
Peg3	8.23911
Peg12	6.00152
Peg10	6.46315
Pecr	8.43177
Pecam1	7.70214
Pea15a	7.46057
Pdzd8	7.36043
Pdzd4	6.97751
Pdzd2	5.94871
Pdxp	8.17216
Pdxk	7.45892
Pdxdc1	7.86809
Pdss2	7.07086
Pdss1	7.77522
Pds5b	7.81396
Pdrg1	7.56445
Pdpn	8.07911
Pdlim5	6.18459
Pdlim4	6.15808
Pdlim2	6.60333
Pdk4	7.02803
Pdik1l	6.89584
Pdia5	8.30342
Pdgfrl	7.14259
Pdgfrb	5.99566
Pdgfra	5.74769
Pde9a	7.03293
Pde7a	7.1121
Pde6d	8.43815
Pde4a	6.35384
Pde1b	6.93831
Pddc1	7.24936
Pdcl2	6.60609
Pdcd6ip	6.98596
Pcyt2	8.08281
Pcyt1b	8.18195
Pcyt1a	7.14419
Pcyox1l	5.81352
Pcyox1	7.6307
Pcx	7.23545
Pctk3	6.48506
Pctk2	8.03596
Pcsk7	6.49449
Pcsk4	6.0759
Pcsk1n	8.14606
Pcnxl3	8.24447
Pcnx	6.48304
Pcnt	7.9168
Pcmtd2	7.58359
Pcmtd1	8.04778
Pcm1$LOC100044052	6.67535
Pck2	8.45457
Pcgf3	8.21033
Pcgf2	7.68457
Pcgf1	7.45223
Pcf11	7.6971
Pccb	8.36999
Pcca	8.23529
Pcbp4	8.37487
Pcbp3	8.42363
Pcbd2	8.14657
Pcbd1	7.30129
Pcaf$EG330129	6.85382
Pbx2	8.28368
Paxip1	8.3557
Patz1	7.98709
Pask	7.54612
Parva	6.77418
Pars2	7.28973
Parp9	6.87596
Parp16	6.03726
Parp12	7.88991
Parp11	6.15173
Parn	8.36233
Pard6g	7.79116
Pard6b	7.10925
Pard6a	6.96673
Pard3	7.27914
Paqr3	6.76034
Papss1	7.98449
Papolg	8.15463
Panx1	7.55447
Pank4	8.15088
Pank3	7.87987
Pank2	8.25542
Pank1	6.3737
Pan3	7.58382
Pam	6.52302
Palm	6.88837
Palld	8.31237
Palb2	8.15501
Pak2	7.91459
Pak1	7.08699
Paip1$LOC676674	7.885
Pafah2	7.83458
Pafah1b2	7.91596
Paf1	7.93595
Pacsin3	6.20186
Pacsin1	5.80419
Pacs1	7.15452
P4ha2	7.88485
P4ha1	7.89857
P42pop$Myodysa	5.73668
P2ry5	7.36119
P2rx5	6.00553
P2rx4	5.78428
Oxt	7.30428
Oxa1l	7.60199
Otud7b	7.31262
Otub2	5.95242
Osm	6.37741
Osgin2	6.77943
Osgepl1	7.42037
Osgep	8.41362
Osbpl8	7.41116
Osbpl7	5.96894
Osbpl3	6.14528
Osbpl1a	8.33044
Osbp	8.48219
Os9	6.81684
Ormdl3	7.74134
Orc4l	8.08859
Orc3l	8.33766
Oraov1	6.64641
Optn	6.73391
Opn4	6.41285
Opn3	6.37845
Opa3	7.2505
Omg	5.9431
Oma1	7.96475
Olig2	7.16
Olfml2b	5.90568
Olfm1	6.64277
Ogg1	6.95723
Ogfrl1	7.21061
Ogfr	7.70133
Ogfod2	6.45553
Ogfod1	6.83843
Ogdh	7.99911
Ofd1	8.45924
Odz4	6.77305
Odz3	6.98223
Odf3	5.72717
Odf2l	6.1563
Ocrl	6.44074
Ociad2	6.85125
Ocel1	6.10205
Obsl1	6.1039
Obox6	5.85574
Obfc2b	8.38605
Obfc2a	8.08009
Obfc1	6.8706
Oas2	6.30485
Oas1d	6.44478
Oas1b	5.95571
Oas1a	8.48098
Oaf	8.23849
OTTMUSG00000015750	6.58349
OTTMUSG00000001246$Gm428	8.24506
ORF19	7.25103
Nxph4	6.98588
Nxph3	7.06264
Nxf3	7.76967
Nwd1	8.13976
Nupl2	6.64782
Nup210	7.19569
Numbl	7.93753
Numb	7.50001
Numa1	7.98797
Nudt8	8.00106
Nudt6	7.14754
Nudt22	7.00231
Nudt18	7.07255
Nudt16l1	8.44625
Nudt16	6.14274
Nudt14	7.73386
Nudt13	5.92397
Nudt11	8.37246
Nudcd1	8.33801
Nucb2	6.24845
Nucb1	8.47259
Nub1	7.79961
Nuak2	7.20165
Nuak1	6.4334
Nthl1	7.8977
Nt5m	7.07731
Nt5e	6.36872
Nt5dc3	8.3066
Nt5dc1	8.07024
Nt5c3l	7.17855
Nt5c3	7.09226
Nt5c2	7.16267
Nt5c	8.22192
Nsun6	5.75653
Nsun5	7.67267
Nsun4	7.45268
Nsun3	5.83238
Nsmaf	6.49845
Nsl1	6.29395
Nsf	8.4413
Nsd1$Acd	8.3828
Nrxn3	6.09413
Nrtn	8.4142
Nrp2	6.7007
Nrp1	6.10834
Nrp	6.84944
Nrn1	6.30688
Nrm	7.31288
Nrip2	5.78685
Nrip1	6.20986
Nrf1	8.11895
Nrbp1	7.54289
Nrarp	5.94629
Nradd	7.69816
Nr6a1	7.03417
Nr5a2	8.45792
Nr3c1	7.11936
Nr2f6	7.8296
Nr2c2	7.19271
Nr2c1	5.80619
Nr1d2	7.92968
Nr1d1	6.16243
Nqo2	7.09509
Npy	5.87501
Npr2	6.14599
Nppb	5.96311
Nphs1	7.48801
Nphp1	7.16865
Npepl1	8.29627
Npdc1	7.49026
Npcd	6.13953
Npc1	6.80423
Npat	8.41916
Noxo1	6.1167
Notum	7.9341
Notch4	6.83314
Notch3	5.75137
Notch2	6.79002
Notch1	7.40256
Nos3	6.43518
Nos1$2310005C01Rik	6.68271
Nope	6.39546
Nomo1	7.64052
Nol9	8.07542
Nol6	8.00255
Nol3	5.76058
Nod1	7.76807
Noc2l	8.26933
Nnt	7.51561
Nmt2	8.08623
Nmral1	6.84053
Nmnat2	7.77187
Nmi	6.31035
Nme7	8.44785
Nme3	7.44279
Nmb	6.34776
Nlrx1	5.76891
Nlrp4f$Nlrp4f	6.32933
Nln	7.6692
Nlgn2	7.78509
Nle1	8.01808
Nkx2-9	7.38796
Nkx2-6	7.14115
Nkx2-5	5.83998
Nktr	7.23247
Nkrf	8.21039
Nkiras2	8.11185
Nkiras1	7.35828
Nit1	7.60676
Nipbl	8.12073
Nipa1	6.07406
Ninj1	6.99272
Nin	5.75696
Nif3l1	8.33098
Nicn1	7.36498
Niban	7.67802
Nhsl1	6.096
Nhlrc2	7.65616
Nhedc1	7.62082
Ngly1	7.50073
Ngfr	7.24641
Nfya	7.84907
Nfxl1	6.81263
Nfs1$LOC100045796	8.14099
Nfrkb	7.22491
Nfkbiz	5.91403
Nfkbil1	6.07251
Nfkb2	6.88846
Nfix	5.98214
Nfic	7.86327
Nfib	5.99963
Nfatc3	7.21928
Nf2	8.04848
Neurod1	8.43925
Neurl2	6.06899
Neud4	6.84359
Neu1	5.90086
Net1	7.62713
Nes	6.63723
Neo1	6.21746
Nenf	7.56294
Nek7	8.02228
Nek6	7.34751
Nek4	6.52347
Nek3	7.37567
Nek2	6.84175
Nek1	7.19713
Neil1	6.07797
Nedd4l	6.98942
Nedd1	7.68498
Necap2	7.85225
Ndufa4l2	8.11362
Ndst2	6.15342
Ndst1	6.50988
Ndrg4	8.26418
Ndrg3	6.78607
Ndrg2	7.24248
Ndrg1	7.32636
Ndor1$LOC100039232	6.78287
Nde1	8.19425
Ncstn	6.93103
Ncor2	7.46058
Ncoa7	6.84971
Ncoa6	8.09357
Ncoa5	7.5607
Ncoa2	7.12559
Nckipsd	7.12733
Nck1	7.18496
Ncf2	6.63791
Ncdn	7.77035
Ncapg2	8.27777
Ncapd3	7.44944
Ncam1	6.30125
Nbn	8.33275
Nbl1	6.46721
Nbeal1	7.28005
Nav1	5.83885
Nat9	7.16646
Nat6$Hyal1	6.63659
Nat2	6.17766
Nat14	5.79803
Nars2	7.24081
Narg2	8.1045
Narfl	8.33587
Narf	6.54292
Naprt1	7.37063
Napg	7.63805
Nap1l3	5.91004
Nap1l2	5.96396
Nagpa	6.94023
Nagk	6.94781
Naga	6.95018
Nadsyn1	5.99723
Nab2	8.05996
Nab1	7.64543
N6amt1	6.70706
Mzf1	5.7438
Myst3	7.60253
Myohd1	6.74513
Myo9b	6.92202
Myo7b	5.98109
Myo5a	7.63686
Myo1g	6.11033
Myo1f	7.43964
Myo1e	6.13375
Myo1c	7.50265
Myo1b	7.05587
Mynn	6.95475
Mylip	7.30046
Myl7	5.72315
Myl4	6.24287
Myh3	5.82875
Myh14	7.34359
Myd88	6.81076
Myd116	8.41889
Myc	7.94183
Mxra8	6.96192
Mxi1	8.16809
Mxd3	6.82844
Mvp	6.71397
Mvk$LOC637711	7.24581
Mvd	7.78316
Mutyh	7.21514
