82	Zfyve21	-0.969672	0.333333
83	Zfyve20	0.997844	0.333333
84	Zfyve19	0.961051	0.333333
85	Zfyve16	-0.894104	0.333333
86	Zfyve1	-0.526058	0.333333
87	Zfy1	-0.935573	0.333333
88	Zfx$Zfa	-0.680459	0.333333
89	Zfr	-0.478779	0.333333
90	Zfpm2	-0.87167	0.333333
91	Zfpl1	-0.87991	0.333333
92	Zfp94	0.822031	0.333333
93	Zfp93	0.611441	0.333333
94	Zfp92	-0.067949	0.333333
95	Zfp91$Cntf	-0.241215	0.333333
96	Zfp90	-0.830546	0.333333
97	Zfp9	-0.802103	0.333333
98	Zfp87	-0.619994	0.333333
99	Zfp84	0.988329	0.333333
100	Zfp820	0.200811	0.333333
101	Zfp82	0.674287	0.333333
102	Zfp819	0.159424	0.333333
103	Zfp817	0.902953	0.333333
104	Zfp811	0.582553	0.333333
105	Zfp810	-0.975472	0.333333
106	Zfp81	0.514441	0.333333
107	Zfp809	-0.658809	0.333333
108	Zfp804a	-0.783286	0.333333
109	Zfp800	0.827075	0.333333
110	Zfp790	0.0674939	0.333333
111	Zfp787$LOC100041228	0.619125	0.333333
112	Zfp786	0.802062	0.333333
113	Zfp784	0.396738	0.333333
114	Zfp78	0.924713	0.333333
115	Zfp777	-0.65775	0.333333
116	Zfp775	-0.252258	0.333333
117	Zfp770	0.482226	0.333333
118	Zfp768	0.235532	0.333333
119	Zfp760	0.116655	0.333333
120	Zfp759	0.988329	0.333333
121	Zfp758	-0.787076	0.333333
122	Zfp750	0.982952	0.333333
123	Zfp75	0.419276	0.333333
124	Zfp748	0.279128	0.333333
125	Zfp740	-0.0575448	0.333333
126	Zfp74	0.548738	0.333333
127	Zfp715	-0.826857	0.333333
128	Zfp711	0.932668	0.333333
129	Zfp710	0.367221	0.333333
130	Zfp709	-0.97678	0.333333
131	Zfp708	-0.500355	0.333333
132	Zfp707	0.281928	0.333333
133	Zfp706$LOC100042741	0.962923	0.333333
134	Zfp704	0.921541	0.333333
135	Zfp7	0.702884	0.333333
136	Zfp697	-0.596667	0.333333
137	Zfp692	0.722078	0.333333
138	Zfp691	0.368419	0.333333
139	Zfp69	0.239306	0.333333
140	Zfp689	0.233902	0.333333
141	Zfp688	0.851418	0.333333
142	Zfp687	0.262303	0.333333
143	Zfp68	0.207674	0.333333
144	Zfp677	-0.988794	0.333333
145	Zfp672	-0.116783	0.333333
146	Zfp668	0.930716	0.333333
147	Zfp667	0.913562	0.333333
148	Zfp664	0.972686	0.333333
149	Zfp661	0.899499	0.333333
150	Zfp655	0.293476	0.333333
151	Zfp653	0.515567	0.333333
152	Zfp652	-0.124891	0.333333
153	Zfp650	0.534212	0.333333
154	Zfp647	-0.926138	0.333333
155	Zfp646	0.168482	0.333333
156	Zfp644	-0.186719	0.333333
157	Zfp64	0.936103	0.333333
158	Zfp639	-0.934801	0.333333
159	Zfp637	-0.0547939	0.333333
160	Zfp629	-0.321309	0.333333
161	Zfp628	0.842091	0.333333
162	Zfp623	0.717714	0.333333
163	Zfp622	0.288649	0.333333
164	Zfp62	-0.191958	0.333333
165	Zfp619	-0.999521	0.333333
166	Zfp617	-0.445227	0.333333
167	Zfp612	0.955041	0.333333
168	Zfp61	0.999424	0.333333
169	Zfp608	0.00814935	0.333333
170	Zfp606	-0.357165	0.333333
171	Zfp598	0.784921	0.333333
172	Zfp597	-0.992976	0.333333
173	Zfp595	0.927106	0.333333
174	Zfp593	0.823789	0.333333
175	Zfp592	0.914247	0.333333
176	Zfp59	0.803907	0.333333
177	Zfp583	-0.826299	0.333333
178	Zfp579	-0.224791	0.333333
179	Zfp575	-0.0478569	0.333333
180	Zfp574	0.245503	0.333333
181	Zfp57	0.727461	0.333333
182	Zfp568	-0.191307	0.333333
183	Zfp566	0.614561	0.333333
184	Zfp563	0.391533	0.333333
185	Zfp560	-0.516248	0.333333
186	Zfp553	0.639131	0.333333
187	Zfp551	0.651523	0.333333
188	Zfp541	0.46923	0.333333
189	Zfp536	-0.835287	0.333333
190	Zfp532	0.425195	0.333333
191	Zfp53$LOC100044273	-0.892993	0.333333
192	Zfp524	0.630986	0.333333
193	Zfp523	0.578803	0.333333
194	Zfp521	-0.864467	0.333333
195	Zfp52	-0.66855	0.333333
196	Zfp518	0.044174	0.333333
197	Zfp516	0.367762	0.333333
198	Zfp513	0.94526	0.333333
199	Zfp512	0.826606	0.333333
200	Zfp509	-0.817689	0.333333
201	Zfp503	-0.82714	0.333333
202	Zfp498	0.994439	0.333333
203	Zfp474	0.999822	0.333333
204	Zfp473	0.296794	0.333333
205	Zfp472	0.381589	0.333333
206	Zfp469$Tnrc18	-0.330704	0.333333
207	Zfp467	-0.622397	0.333333
208	Zfp462	-0.00688179	0.333333
209	Zfp46	-0.515531	0.333333
210	Zfp458	0.487514	0.333333
211	Zfp455	-0.723738	0.333333
212	Zfp454	-0.802062	0.333333
213	Zfp451	-0.345244	0.333333
214	Zfp449	-0.941006	0.333333
215	Zfp446	-0.077236	0.333333
216	Zfp445	0.906283	0.333333
217	Zfp444	0.993357	0.333333
218	Zfp438	0.511918	0.333333
219	Zfp428	0.485523	0.333333
220	Zfp426	-0.0414738	0.333333
221	Zfp422	-0.312237	0.333333
222	Zfp42	0.149922	0.333333
223	Zfp418	0.21598	0.333333
224	Zfp414	-0.113794	0.333333
225	Zfp410	-0.968983	0.333333
226	Zfp41	0.621739	0.333333
227	Zfp408	0.6063	0.333333
228	Zfp40	0.487906	0.333333
229	Zfp398	-0.8249	0.333333
230	Zfp397$LOC100040623	0.998223	0.333333
231	Zfp39	-0.505536	0.333333
232	Zfp386	0.565469	0.333333
233	Zfp385	0.89533	0.333333
234	Zfp384	0.915536	0.333333
235	Zfp37	-0.912341	0.333333
236	Zfp36l2	-0.207966	0.333333
237	Zfp36l1	0.465555	0.333333
238	Zfp369	-0.253588	0.333333
239	Zfp367	0.806097	0.333333
240	Zfp364	0.177575	0.333333
241	Zfp36	-0.536414	0.333333
242	Zfp358	-0.224941	0.333333
243	Zfp354c	-0.995624	0.333333
244	Zfp354b	0.787513	0.333333
245	Zfp352	-0.144097	0.333333
246	Zfp35	0.456255	0.333333
247	Zfp346	0.294892	0.333333
248	Zfp341	0.72119	0.333333
249	Zfp335	0.735456	0.333333
250	Zfp334	-0.436644	0.333333
251	Zfp330	0.701189	0.333333
252	Zfp329	-0.191049	0.333333
253	Zfp326	0.790703	0.333333
254	Zfp324	-0.166108	0.333333
255	Zfp322a	0.741999	0.333333
256	Zfp319	0.0896728	0.333333
257	Zfp318	0.151342	0.333333
258	Zfp316	0.648232	0.333333
259	Zfp313	0.976641	0.333333
260	Zfp30	-0.847207	0.333333
261	Zfp3	0.984108	0.333333
262	Zfp296	0.482009	0.333333
263	Zfp295	-0.0144182	0.333333
264	Zfp294	0.718153	0.333333
265	Zfp291	0.976169	0.333333
266	Zfp289	0.513413	0.333333
267	Zfp287	-0.0174738	0.333333
268	Zfp286	-0.929275	0.333333
269	Zfp282	0.561046	0.333333
270	Zfp281	-0.413989	0.333333
271	Zfp28	-0.988492	0.333333
272	Zfp277	0.531626	0.333333
273	Zfp276	0.219322	0.333333
274	Zfp275	-0.853725	0.333333
275	Zfp273	-0.436368	0.333333
276	Zfp27	0.878776	0.333333
277	Zfp263	0.803014	0.333333
278	Zfp260	-0.864065	0.333333
279	Zfp26	0.729705	0.333333
280	Zfp259	0.728387	0.333333
281	Zfp251	-0.439152	0.333333
282	Zfp248	0.255876	0.333333
283	Zfp239	0.704169	0.333333
284	Zfp238	-0.976724	0.333333
285	Zfp235	0.208317	0.333333
286	Zfp219	0.0232895	0.333333
287	Zfp217	0.724537	0.333333
288	Zfp213	0.952578	0.333333
289	Zfp212	0.233602	0.333333
290	Zfp207	-0.0837179	0.333333
291	Zfp202	-0.230008	0.333333
292	Zfp2	0.658149	0.333333
293	Zfp192	0.836307	0.333333
294	Zfp191	-0.336084	0.333333
295	Zfp189	-0.9988	0.333333
296	Zfp187	0.284827	0.333333
297	Zfp185	-0.0560768	0.333333
298	Zfp184	0.697745	0.333333
299	Zfp182	0.352485	0.333333
300	Zfp180	0.388518	0.333333
301	Zfp179	0.991248	0.333333
302	Zfp169	-0.857785	0.333333
303	Zfp161	0.613773	0.333333
304	Zfp157	0.40193	0.333333
305	Zfp148	-0.0326708	0.333333
306	Zfp143	0.694257	0.333333
307	Zfp142	0.18065	0.333333
308	Zfp14	-0.0721276	0.333333
309	Zfp13	0.391926	0.333333
310	Zfp128	-0.371841	0.333333
311	Zfp120	0.953523	0.333333
312	Zfp12	0.981118	0.333333
313	Zfp119	0.999622	0.333333
314	Zfp113	0.398454	0.333333
315	Zfp112	0.998346	0.333333
316	Zfp111	0.404618	0.333333
317	Zfp110	0.015153	0.333333
318	Zfp11	0.887938	0.333333
319	Zfp109	0.998659	0.333333
320	Zfp108	-0.219772	0.333333
321	Zfp106	0.598632	0.333333
322	Zfp101	0.062216	0.333333
323	Zfp1	0.294166	0.333333
324	Zfml	0.306154	0.333333
325	Zfhx4	-0.224073	0.333333
326	Zfhx3	0.35879	0.333333
327	Zfat1	0.984519	0.333333
328	Zfand6	0.699237	0.333333
329	Zfand2b	0.995908	0.333333
330	Zfand2a	0.0532492	0.333333
331	Zfand1	0.553823	0.333333
332	Zer1	-0.236267	0.333333
333	Zeb2	-0.848926	0.333333
334	Zeb1	-0.766288	0.333333
335	Zdhhc9	0.345105	0.333333
336	Zdhhc8	-0.480593	0.333333
337	Zdhhc7	0.0815155	0.333333
338	Zdhhc6$LOC433204	0.965949	0.333333
339	Zdhhc5	-0.651763	0.333333
340	Zdhhc3	0.021304	0.333333
341	Zdhhc25	0.261643	0.333333
342	Zdhhc24	-0.261275	0.333333
343	Zdhhc23	0.689481	0.333333
344	Zdhhc22	0.413882	0.333333
345	Zdhhc21	0.959539	0.333333
346	Zdhhc20	0.0464699	0.333333
347	Zdhhc2	-0.824862	0.333333
348	Zdhhc19	0.804242	0.333333
349	Zdhhc17	0.0335601	0.333333
350	Zdhhc16	-0.711468	0.333333
351	Zdhhc15	0.871433	0.333333
352	Zdhhc14	0.53934	0.333333
353	Zdhhc13	0.998436	0.333333
354	Zdhhc12	-0.291957	0.333333
355	Zdhhc11	-0.98992	0.333333
356	Zcrb1	0.120579	0.333333
357	Zcchc9	-0.402179	0.333333
358	Zcchc8	0.558785	0.333333
359	Zcchc7	-0.308999	0.333333
360	Zcchc6	-0.503003	0.333333
361	Zcchc5	-0.806866	0.333333
362	Zcchc4	0.912531	0.333333
363	Zcchc3	-0.604357	0.333333
364	Zcchc18	-0.653118	0.333333
365	Zcchc17	-0.599787	0.333333
366	Zcchc14	-0.347993	0.333333
367	Zcchc12	-0.480629	0.333333
368	Zcchc11	0.299854	0.333333
369	Zc3hc1	0.413036	0.333333
370	Zc3hav1	0.999418	0.333333
371	Zc3h8	0.451507	0.333333
372	Zc3h7b	0.894415	0.333333
373	Zc3h7a	-0.987063	0.333333
374	Zc3h6	0.992228	0.333333
375	Zc3h3	0.0501914	0.333333
376	Zc3h15	-0.455283	0.333333
377	Zc3h14	0.941377	0.333333
378	Zc3h13	0.0737839	0.333333
379	Zc3h12d	0.118425	0.333333
380	Zc3h12a	0.718825	0.333333
381	Zc3h11a	-0.979819	0.333333
382	Zc3h10	0.73767	0.333333
383	Zbtb9$Ggnbp1	0.662956	0.333333
384	Zbtb8os	0.992494	0.333333
385	Zbtb8	0.3018	0.333333
386	Zbtb7c	0.940204	0.333333
387	Zbtb7a	0.964497	0.333333
388	Zbtb5	0.999408	0.333333
389	Zbtb48	0.505659	0.333333
390	Zbtb46	-0.651622	0.333333
391	Zbtb44	0.727783	0.333333
392	Zbtb43	0.190227	0.333333
393	Zbtb41	0.0632578	0.333333
394	Zbtb4	0.0397217	0.333333
395	Zbtb39	0.977742	0.333333
396	Zbtb38	0.526926	0.333333
397	Zbtb37	-0.638718	0.333333
398	Zbtb34	0.627771	0.333333
399	Zbtb33	-0.975861	0.333333
400	Zbtb32	0.994958	0.333333
401	Zbtb3	0.358107	0.333333
402	Zbtb26	0.989832	0.333333
403	Zbtb25	0.96684	0.333333
404	Zbtb24	-0.114936	0.333333
405	Zbtb22	0.803768	0.333333
406	Zbtb20	0.257303	0.333333
407	Zbtb2	-0.0945112	0.333333
408	Zbtb17	-0.691425	0.333333
409	Zbtb16	-0.788884	0.333333
410	Zbtb12	0.563538	0.333333
411	Zbtb1	0.183572	0.333333
412	Zbp1	0.999682	0.333333
413	Zbed4	0.496927	0.333333
414	Zbed3	0.681378	0.333333
415	Zar1	-0.940274	0.333333
416	Zap70	-0.985936	0.333333
417	Zan	-0.666944	0.333333
418	Zadh2	0.121681	0.333333
419	Zadh1	0.835003	0.333333
420	ZBTB45	0.476167	0.333333
421	Yy1	0.52207	0.333333
422	Ywhaz$LOC100043062	0.606726	0.333333
423	Ywhaq$LOC100039786	-0.168194	0.333333
424	Ywhah	-0.757725	0.333333
425	Ywhag	0.313253	0.333333
426	Ywhae	0.911227	0.333333
427	Ywhab	-0.308484	0.333333
428	Ythdf3	-0.985686	0.333333
429	Ythdf2	0.718003	0.333333
430	Ythdf1	0.682248	0.333333
431	Ythdc1	0.590871	0.333333
432	Yrdc	0.726061	0.333333
433	Ypel5	-0.713256	0.333333
434	Ypel4	-0.479834	0.333333
435	Ypel3	-0.0796033	0.333333
436	Ypel2	0.939845	0.333333
437	Ypel1	0.287595	0.333333
438	Yod1	0.354533	0.333333
439	Yme1l1	-0.529321	0.333333
440	Ylpm1	0.825816	0.333333
441	Ykt6	-0.922885	0.333333
442	Yipf7	-0.929498	0.333333
443	Yipf5	-0.978289	0.333333
444	Yipf4	-0.805841	0.333333
445	Yipf3	-0.308358	0.333333
446	Yipf2	0.912575	0.333333
447	Yipf1	-0.373986	0.333333
448	Yif1b	-0.989901	0.333333
449	Yif1a	-0.288821	0.333333
450	Yes1	0.722861	0.333333
451	Yeats4	-0.125558	0.333333
452	Yeats2	0.536379	0.333333
453	Yars2	0.825527	0.333333
454	Yars	-0.959324	0.333333
455	Yap1	-0.252325	0.333333
456	Yaf2	-0.634189	0.333333
457	Xylt2	-0.461611	0.333333
458	Xtrp3s1	0.798741	0.333333
459	Xrn2	0.578709	0.333333
460	Xrn1	-0.3829	0.333333
461	Xrcc6bp1	0.724696	0.333333
462	Xrcc6	0.627052	0.333333
463	Xrcc5	0.583919	0.333333
464	Xrcc3	0.561209	0.333333
465	Xrcc2	-0.144841	0.333333
466	Xrcc1	0.849515	0.333333
467	Xpr1	-0.531284	0.333333
468	Xpot	-0.165397	0.333333
469	Xpo6	0.635065	0.333333
470	Xpo5	0.959035	0.333333
471	Xpo4$Lats2	0.369458	0.333333
472	Xpo1	0.555702	0.333333
473	Xpnpep3	0.580016	0.333333
474	Xpnpep2	-0.925843	0.333333
475	Xpnpep1	-0.64757	0.333333
476	Xpc	0.923164	0.333333
477	Xpa	-0.399862	0.333333
478	Xlr5a	-0.100767	0.333333
479	Xlr4c$LOC100044048	-0.00640365	0.333333
480	Xkrx	-0.743428	0.333333
481	Xkr8	-0.529135	0.333333
482	Xkr6	0.118859	0.333333
483	Xkr5	0.475207	0.333333
484	Xkr4	-0.204126	0.333333
485	Xk	-0.419281	0.333333
486	Xirp1	-0.809488	0.333333
487	Xdh	0.873815	0.333333
488	Xcr1	-0.76414	0.333333
489	Xcl1	-0.928268	0.333333
490	Xbp1	-0.929997	0.333333
491	Xab2	0.525455	0.333333
492	Xab1	0.50305	0.333333
493	X99384	0.612506	0.333333
494	X83328	-0.465111	0.333333
495	Wwtr1	-0.423296	0.333333
496	Wwp2	0.13085	0.333333
497	Wwp1	0.341907	0.333333
498	Wwox	0.98367	0.333333
499	Wwc2	-0.552446	0.333333
500	Wwc1	0.761358	0.333333
501	Wtip	-0.643955	0.333333
502	Wtap$LOC100043168	0.692594	0.333333
503	Wscd1	-0.398673	0.333333
504	Wsb2	-0.496296	0.333333
505	Wsb1	-0.820004	0.333333
506	Wrnip1	0.881259	0.333333
507	Wrn$LOC100044321	-0.458826	0.333333
508	Wrb	0.968316	0.333333
509	Wnt9b	-0.999863	0.333333
510	Wnt9a	-0.716094	0.333333
511	Wnt8b	-0.999684	0.333333
512	Wnt8a	0.922933	0.333333
513	Wnt7b	-0.606039	0.333333
514	Wnt7a	-0.937954	0.333333
515	Wnt6	-0.848862	0.333333
516	Wnt5b	0.12315	0.333333
517	Wnt5a	-0.852376	0.333333
518	Wnt4	-0.949053	0.333333
519	Wnt3a	-0.999973	0.333333
520	Wnt2b	-0.501608	0.333333
521	Wnt2	-0.0144419	0.333333
522	Wnt16	-0.458408	0.333333
523	Wnt11	-0.948521	0.333333
524	Wnt10b	-0.770344	0.333333
525	Wnt10a	-0.882438	0.333333
526	Wnt1	0.952643	0.333333
527	Wnk4	0.981519	0.333333
528	Wnk2	-0.627294	0.333333
529	Wnk1	0.926243	0.333333
530	Wiz	0.983593	0.333333
531	Wisp2	-0.84171	0.333333
532	Wisp1	-0.853178	0.333333
533	Wipi2	0.992433	0.333333
534	Wipi1	-0.765003	0.333333
535	Wipf2	0.72827	0.333333
536	Wipf1	-0.695164	0.333333
537	Wif1	0.928823	0.333333
538	Wibg	0.740792	0.333333
539	Whsc2	0.324929	0.333333
540	Whsc1l1	-0.303633	0.333333
541	Whsc1	0.856132	0.333333
542	Whrn	-0.975222	0.333333
543	Whdc1	0.813592	0.333333
544	Wfs1	-0.887914	0.333333
545	Wfikkn2	0.944313	0.333333
546	Wfdc6a	0.999991	0.333333
547	Wfdc5	0.257154	0.333333
548	Wfdc3	0.0332073	0.333333
549	Wfdc2	0.615814	0.333333
550	Wfdc15b	-0.462254	0.333333
551	Wfdc15a	0.243397	0.333333
552	Wfdc12	0.337279	0.333333
553	Wfdc1	-0.951666	0.333333
554	Wee2	-0.981605	0.333333
555	Wee1	0.0377314	0.333333
556	Wdtc1	0.0860311	0.333333
557	Wdsub1	0.953408	0.333333
558	Wdsof1	0.4063	0.333333
559	Wdr92	0.0840755	0.333333
560	Wdr91	0.639365	0.333333
561	Wdr86	-0.117741	0.333333
562	Wdr85	0.432185	0.333333
563	Wdr82	0.314389	0.333333
564	Wdr8	0.0968269	0.333333
565	Wdr79	0.243335	0.333333
566	Wdr78	-0.400528	0.333333
567	Wdr77	0.613723	0.333333
568	Wdr76	0.5374	0.333333
569	Wdr75	0.0132678	0.333333
570	Wdr74	0.745357	0.333333
571	Wdr70	-0.808663	0.333333
572	Wdr69	-0.927289	0.333333
573	Wdr68	0.431835	0.333333
574	Wdr67	-0.797108	0.333333
575	Wdr63	-0.837125	0.333333
576	Wdr61	0.647382	0.333333
577	Wdr60	-0.285493	0.333333
578	Wdr6$Dalrd3	0.215137	0.333333
579	Wdr5b	0.0469258	0.333333
580	Wdr59	0.251066	0.333333
581	Wdr57	0.392782	0.333333
582	Wdr55	0.924321	0.333333
583	Wdr54	-0.979306	0.333333
584	Wdr53	0.759778	0.333333
585	Wdr51b	0.99999	0.333333
586	Wdr51a	0.255672	0.333333
587	Wdr5	0.48716	0.333333
588	Wdr48	0.531879	0.333333
589	Wdr47	0.139857	0.333333
590	Wdr46	0.712859	0.333333
591	Wdr45l	-0.771538	0.333333
592	Wdr45	0.613466	0.333333
593	Wdr44	-0.270261	0.333333
594	Wdr42a	0.674013	0.333333
595	Wdr41	0.861213	0.333333
596	Wdr40b	0.586581	0.333333
597	Wdr40a	-0.714873	0.333333
598	Wdr4	0.93528	0.333333
599	Wdr38	-0.0512907	0.333333
600	Wdr37	-0.36305	0.333333
601	Wdr36	0.388171	0.333333
602	Wdr35	0.846278	0.333333
603	Wdr34	0.783225	0.333333
604	Wdr33	0.265266	0.333333
605	Wdr32	0.150593	0.333333
606	Wdr31	0.377319	0.333333
607	Wdr3	0.653577	0.333333
608	Wdr27	-0.225223	0.333333
609	Wdr24	0.900583	0.333333
610	Wdr23	-0.885241	0.333333
611	Wdr22	-0.464567	0.333333
612	Wdr21	0.591299	0.333333
613	Wdr20b	-0.423849	0.333333
614	Wdr20a	-0.413691	0.333333
615	Wdr19	0.190206	0.333333
616	Wdr18	0.647953	0.333333
617	Wdr17	-0.950457	0.333333
618	Wdr16	0.414489	0.333333
619	Wdr13	0.60599	0.333333
620	Wdr12	0.556739	0.333333
621	Wdr1	-0.582392	0.333333
622	Wdhd1	0.283266	0.333333
623	Wdfy3	-0.21572	0.333333
624	Wdfy2	-0.623835	0.333333
625	Wdfy1	-0.941538	0.333333
626	Wbscr28	0.730206	0.333333
627	Wbscr27	0.999399	0.333333
628	Wbscr22	0.834093	0.333333
629	Wbscr18	0.445917	0.333333
630	Wbscr16	0.997231	0.333333
631	Wbp7	0.634427	0.333333
632	Wbp5	-0.971754	0.333333
633	Wbp4	-0.997631	0.333333
634	Wbp2nl	-0.923425	0.333333
635	Wbp2	0.918474	0.333333
636	Wbp11	0.563815	0.333333
637	Wbp1	-0.935497	0.333333
638	Wasl	0.863399	0.333333
639	Wasf3	0.785809	0.333333
640	Wasf2	0.881814	0.333333
641	Wasf1	0.603098	0.333333
642	Was	-0.254917	0.333333
643	Wars2	-0.0234604	0.333333
644	Wars$LOC100046672	0.00387653	0.333333
645	Wapal	-0.210938	0.333333
646	Wap	-0.874099	0.333333
647	Wac$LOC100044766	-0.134855	0.333333
648	Vwf	0.141316	0.333333
649	Vwc2	0.757287	0.333333
650	Vwa2	0.976539	0.333333
651	Vwa1	0.144341	0.333333
652	Vtn	0.991382	0.333333
653	Vti1b	-0.760927	0.333333
654	Vti1a	0.32271	0.333333
655	Vtcn1	0.806897	0.333333
656	Vta1	-0.724752	0.333333
657	Vsx1	0.147529	0.333333
658	Vstm2	0.826261	0.333333
659	Vsnl1	0.83465	0.333333
660	Vsig8	-0.820743	0.333333
661	Vsig2	-0.219409	0.333333
662	Vsig1	-0.790433	0.333333
663	Vrk3	0.668651	0.333333
664	Vrk2	0.983969	0.333333
665	Vrk1	0.194216	0.333333
666	Vps8	-0.192108	0.333333
667	Vps72	0.814527	0.333333
668	Vps54	0.375986	0.333333
669	Vps53	0.295165	0.333333
670	Vps4b	0.921969	0.333333
671	Vps4a	-0.222494	0.333333
672	Vps45	0.58867	0.333333
673	Vps41	-0.937943	0.333333
674	Vps39	0.976773	0.333333
675	Vps37d	-0.753858	0.333333
676	Vps37b	0.415705	0.333333
677	Vps37a	-0.989573	0.333333
678	Vps36	0.341232	0.333333
679	Vps35	-0.999964	0.333333
680	Vps33b	0.488459	0.333333
681	Vps33a	0.799686	0.333333
682	Vps29	-0.0385577	0.333333
683	Vps28	0.743157	0.333333
684	Vps26b	-0.0468747	0.333333
685	Vps26a	0.322978	0.333333
686	Vps25	0.956965	0.333333
687	Vps24	-0.464431	0.333333
688	Vps18	-0.433582	0.333333
689	Vps16	0.272392	0.333333
690	Vps13c	0.543695	0.333333
691	Vps11	0.857658	0.333333
692	Vpreb3	0.228603	0.333333
693	Vpreb1	0.232458	0.333333
694	Vprbp	0.521597	0.333333
695	Vnn3	0.982026	0.333333
696	Vnn1	-0.667187	0.333333
697	Vldlr	-0.896538	0.333333
698	Vkorc1l1	0.992276	0.333333
699	Vkorc1	-0.203059	0.333333
700	Vit	0.948487	0.333333
701	Vipr2	-0.436399	0.333333
702	Vipr1	0.897115	0.333333
703	Vip	-0.837037	0.333333
704	Vim	-0.412716	0.333333
705	Vill	-0.378758	0.333333
706	Vil1	0.153984	0.333333
707	Vhlh	-0.277099	0.333333
708	Vgll4	0.654704	0.333333
709	Vgll2	0.715428	0.333333
710	Vgll1	-0.583731	0.333333
711	Vgf	-0.939071	0.333333
712	Vezt	-0.122127	0.333333
713	Vezf1	-0.4104	0.333333
714	Veph1	0.659957	0.333333
715	Vegfc	-0.715169	0.333333
716	Vegfb	0.141131	0.333333
717	Vegfa	-0.959405	0.333333
718	Vdr	-0.583383	0.333333
719	Vdp	-0.56078	0.333333
720	Vdac3	-0.969735	0.333333
721	Vdac2	0.937114	0.333333
722	Vdac1	0.869331	0.333333
723	Vcpip1	0.181705	0.333333
724	Vcl	-0.754595	0.333333
725	Vcan	-0.946422	0.333333
726	Vcam1	-0.900797	0.333333
727	Vbp1	0.385219	0.333333
728	Vax2	0.940468	0.333333
729	Vax1	-0.998042	0.333333
730	Vav3	-0.911231	0.333333
731	Vav2	0.891235	0.333333
732	Vav1	-0.682127	0.333333
733	Vat1	0.0833278	0.333333
734	Vasp	-0.961661	0.333333
735	Vasn	-0.855717	0.333333
736	Vash2	-0.882336	0.333333
737	Vash1	-0.614836	0.333333
738	Vars2	0.999829	0.333333
739	Vars	0.926634	0.333333
740	Vapb	-0.451768	0.333333
741	Vapa	0.860339	0.333333
742	Vangl2	0.418687	0.333333
743	Vamp8	-0.0911165	0.333333
