Gene	Expr0
Ifltd1	4.76086
Ifitm7	3.80914
Ifitm6	5.05237
Ifit3	4.35219
Ifit2	4.8538
Ifit1	3.33327
Ifih1	4.77679
Ifi47	4.86645
Ifi44	3.3675
Ifi27	4.89272
Ifi204	3.28956
Ifi203$Ifi203	4.89577
Idi2	2.95549
Icos	4.44219
Icam5	5.05014
Icam4	4.70478
Icam2	4.14364
Ica1l	3.25383
Ibsp$Ibsp	2.7865
Ibrdc2	4.20839
Iapp	2.99098
Hydin	4.9027
Hyal5	2.79588
Hyal4	4.73958
Hyal3	4.7659
Htra4	2.86562
Htra3	4.96913
Htr7	3.99068
Htr6	3.84037
Htr5b	3.91582
Htr5a	3.71564
Htr4	3.051
Htr3b	4.22518
Htr2c	2.61217
Htr2b	3.4942
Htr1f	3.7456
Htr1d	4.63273
Htr1a	4.50013
Hspb7	4.66261
Hspb3	4.51161
Hspa1l	3.25181
Hspa1a	5.59726
Hspa12b	4.42053
Hspa12a	4.73251
Hsh2d	3.70615
Hsfy2	2.9833
Hsf5	3.71789
Hsf4	4.96845
Hsd3b5	3.72213
Hsd3b4	3.43103
Hsd3b3$Hsd3b2	3.00172
Hsd3b2$Hsd3b2	2.8916
Hsd3b1	3.22485
Hsd17b6	3.87448
Hsd17b3	3.10373
Hsd17b2	3.07397
Hsd17b13	3.53959
Hsd17b1	4.71796
Hsd11b2	4.60273
Hsd11b1	5.32321
Hs6st3	4.48354
Hs3st6	5.18597
Hs3st3b1	4.86586
Hs3st3a1	4.62722
Hs3st2	4.30909
Hrh4	3.36547
Hrh3	5.22977
Hrh1$Hrh1	4.23267
Hrasls5	3.89604
Hrasls	3.6192
Hr	5.20473
Hpx	3.83574
Hpse	4.8723
Hpn	5.45203
Hpgd	3.32351
Hpd	4.63529
Hpcal4	3.06166
Hpca	4.63092
Hp	5.26218
Hoxd4	4.69155
Hoxd3	4.7861
Hoxd13	5.5457
Hoxd12	3.94781
Hoxd11	4.90127
Hoxd10	4.43291
Hoxd1	4.18962
Hoxc8	3.77752
Hoxc5	4.43069
Hoxc4	5.18666
Hoxc10	4.32538
Hoxb9	4.56225
Hoxb7	3.92997
Hoxb6	4.26155
Hoxb5	3.43749
Hoxb4	5.16335
Hoxb3	4.86041
Hoxb2	5.12401
Hoxb13	4.69483
Hoxb1	2.8362
Hoxa5	5.32697
Hoxa4	3.11415
Hoxa3$5730596B20Rik	5.50579
Hoxa2	4.04403
Hoxa13	4.33341
Hoxa11	5.58104
Hoxa10	4.24022
Homez	4.38768
Hnt	3.54233
Hnmt	2.43128
Hnf4g	2.87056
Hnf4a	5.3833
Hmx3	2.9848
Hmx2	3.43835
Hmx1	4.94601
Hmgcs2	3.88249
Hmgcll1	4.78058
Hmgb4	3.02356
Hmcn1	2.7909
Hlx	5.20314
Hlf	4.51419
Hkdc1	5.30308
Hivep3	4.61922
Hist2h3c2$Hist1h3b	5.242
Hist2h2be	3.67569
Hist1h4a$Hist1h4a	3.19379
Hist1h3i$Hist1h3a	4.30651
Hist1h1t	4.48679
Hist1h1e	3.86852
Hipk3	4.7159
Hils1	4.4119
Higd1b	3.77843
Hibch	5.25127
Hhip	3.99471
Hhatl	5.32128
Hhat	4.60086
Hgfac	3.33053
Hgf	4.32319
Hgd	4.81534
Hfe2	3.60968
Hfe	4.19962
Heyl	4.78575
Hey2	2.98642
Hesx1	4.90185
Hes7	5.24278
Hes3	4.47319
Hes2	3.9815
Herc3	5.58094
Heph	3.06007
Hepacam	3.29346
Hemgn	2.49299
Heg1	3.05472
Hecw2	3.44948
Hecw1	3.44496
Hectd2	4.44373
Hdhd1a	4.00985
Hdgfrp3	5.12338
Hdgfl1	4.89733
Hdac9	4.37499
Hdac10	5.5328
Hcst	5.24747
Hcrtr2	4.9194
Hcrtr1	3.18063
Hcrt	5.58962
Hcn1	3.64851
Hcls1	3.76811
Hc	4.07933
Hbb-y	3.4167
Hbb-bh1	4.67416
Hba-x	4.92505
Hba-a1	3.5304
Havcr2	3.01933
Havcr1	3.89248
Has3	3.81203
Hapln4	5.27329
Hapln2	4.12705
Hapln1	2.56654
Hao3	2.36055
Hao1	3.09011
Hand2	3.95128
Hand1	5.32171
Hamp2$Hamp1	4.62248
Hamp1$Hamp1	4.11696
Hal	5.03835
Hace1	5.24605
Habp4	5.42447
Habp2	3.0843
Haao	5.12931
H60$H60	5.28116
H28	2.49512
H2-T24	3.24125
H2-T22$H2-T10	5.51618
H2-Q6	5.03665
H2-Q10	4.28262
H2-Ob	3.69835
H2-Oa	4.49192
H2-M9	4.08957
H2-M10.1	5.50352
H2-Eb2	5.1142
H2-DMb2$H2-DMb1	4.18253
H2-DMb1$H2-DMb1	4.22103
H2-DMa	5.28332
H2-D1	5.42415
H2-Ab1	4.50241
H1foo	4.81857
H1fnt	4.92539
Gzmn	3.02301
Gzmk	3.31041
Gzmg	2.46173
Gzmf	2.8372
Gzme	5.36711
Gzmd	2.27708
Gzmc	2.76829
Gzmb	4.25054
Gzma	3.91594
Gys2	3.25586
Gypc	5.54514
Gypa	3.17486
Gykl1	3.3224
Gulo	3.88638
Guf1	5.18113
Gucy2g	2.72732
Gucy2e	3.95725
Gucy2c	3.90693
Gucy1b3	4.0439
Gucy1a3	3.85309
Gucy1a2	2.71155
Guca2b	5.12104
Guca2a	4.71316
Gtpbp8	4.33118
Gtf2a1l	4.26249
Gt4-1	5.04331
Gsx2	4.0256
Gsx1	5.23507
Gstt4	3.80982
Gstt3	5.41856
Gsto2	3.16618
Gstm7	5.19041
Gstm6	4.82156
Gstm3	4.64895
Gsta2$Gsta1	3.51048
Gsg1	5.30705
Gsdm2	3.83564
Gsdm1	3.1042
Gsc	4.21791
Gsbs	2.74625
Grsf1	4.17076
Grpr	3.60525
Grp	3.71986
Grm8	2.90388
Grm7	2.92623
Grm5	2.41317
Grm3	3.15908
Grm1	5.03674
Grk4	3.31877
Grk1	4.69033
Grip1	4.45809
Grin3b	4.39646
Grin2d	5.4192
Grin2c	4.17765
Grin2b	4.50536
Grin2a	3.09018
Grik4	5.58288
Grik3	5.29917
Grik2	3.85988
Grik1	2.93098
Grifin	5.60221
Grid2ip	5.08769
Grid2	3.56298
Grid1	4.48242
Gria4$Gria4	3.53901
Gria3	4.40384
Gria2	4.14061
Gria1$Gria1	2.96489
Grem2	5.47208
Greb1	3.63539
Grb14	5.37053
Grap2	3.45963
Grap	3.4593
Gramd1c	3.70014
Gpx6	4.85449
Gpx5	4.86913
Gpsm1	5.33503
Gprin3	2.58031
Gprc6a	4.6311
Gprc5d	5.23571
Gprc5c	4.86038
Gprc2a-rs5	2.78038
Gpr98	3.16093
Gpr97	4.542
Gpr87	3.40966
Gpr85	3.64308
Gpr84	5.07637
Gpr83	4.82377
Gpr81	3.7969
Gpr75	4.55584
Gpr68	5.02412
Gpr65	2.25865
Gpr64	3.78701
Gpr63	3.42283
Gpr61	3.87228
Gpr56	2.99047
Gpr50	4.00731
Gpr45	4.7202
Gpr44	4.78564
Gpr37l1	4.44136
Gpr37	3.73589
Gpr35	3.59468
Gpr34	2.199
Gpr33	3.31618
Gpr31c	2.93227
Gpr26	4.02114
Gpr22	2.75383
Gpr18	4.27668
Gpr174	3.07963
Gpr173	3.55327
Gpr171	2.54103
Gpr17	3.96072
Gpr165	4.27682
Gpr161	3.68632
Gpr158	3.98566
Gpr155	4.17547
Gpr152	4.10152
Gpr151	3.7411
Gpr150	3.33477
Gpr149	2.7769
Gpr146	4.18063
Gpr143	3.74614
Gpr135	4.97762
Gpr132	3.8829
Gpr126	5.38392
Gpr123	4.61978
Gpr120	3.35499
Gpr12	3.54256
Gpr116	4.10794
Gpr114	5.33565
Gpr110	2.60825
Gpr109a	4.1306
Gpr103	2.62155
Gpr101	2.31439
Gpr1	4.34165
Gpnmb	4.66999
Gpm6b	4.38424
Gpm6a	2.6949
Gpld1	4.8632
Gpihbp1	5.37634
Gpha2	5.51062
Gper	4.83359
Gpd1	4.90804
Gpc6	5.36193
Gpc5	2.33354
Gpc2	4.31209
Gp5	4.66179
Gp2	3.90672
Gp1bb$Gp1bb	5.45746
Gp1ba	3.31249
Golt1a	3.56804
Golga1	5.32143
Gnrhr	2.92051
Gngt2	5.47105
Gngt1	3.2746
Gng7	4.87581
Gng4	5.58177
Gng13	5.48353
Gnb5	5.35596
Gnb3	3.82894
Gnat2	5.41189
Gnat1	4.10037
Gnas	4.08329
Gnao1	5.39241
Gnal	4.62479
Gna12	5.45659
Gml	3.77367
Gmip	5.23726
Gm996	4.83259
Gm97	5.24453
Gm94	3.27942
Gm93	4.16104
Gm885	2.82589
Gm884	2.8807
Gm879	3.23846
Gm829	2.91754
Gm784	5.47066
Gm732	3.01608
Gm614	3.91397
Gm603	5.52592
Gm484	5.59256
Gm447	3.75895
Gm443	4.25029
Gm410	4.69302
Gm266	3.92664
Gm239	3.91246
Gm1964	3.72241
Gm1679	3.95201
Gm1574	3.36979
Gm1568	4.28361
Gm1337	3.83098
Gm128	4.96092
Gm1123	5.25619
Gm1060	5.14027
Gm106	4.62518
Glycam1	3.54482
Glyat	3.59039
Glt8d4	4.31367
Glt8d2	3.64333
Glt6d1	4.23131
Glt28d2	3.98272
Glt25d2	5.20196
Glrp1	3.17528
Glrb	3.80231
Glra4	3.76194
Glra3	3.36383
Glra2	2.49953
Glra1	3.09217
Glp1r	4.10866
Glis3	4.67257
Glipr1l2	2.55882
Glcci1$EG545216	5.24649
Gkn2	4.93372
Gkn1	3.07107
Gk2	2.83781
Gje1	3.49682
Gjb6	2.75603
Gjb4	5.44162
Gjb1	4.26146
Gja9	4.03332
Gja8	4.62788
Gja5	3.93819
Gja4	4.35793
Gja3	4.1696
Gja12	4.95452
Gja10	4.3495
Giyd2	5.54484
Gipr	4.17615
Gipc3	4.53055
Gip	4.42354
Gimap9	4.54808
Gimap8	3.1011
Gimap7	3.9781
Gimap6	3.45931
Gimap5	4.07528
Gimap4	4.12187
Gimap3	5.58725
Gimap1	3.1708
Gif	3.65916
Ghsr	2.53164
Ghrl	4.32963
Ghrhr	4.8731
Ghrh	4.13303
Ggtla1	4.0574
Ggtl3	5.22689
Ggt6	5.54639
Ggnbp1	5.25386
Ggcx	4.62247
Gfra4	5.29421
Gfra1	4.31732
Gfpt1	4.52824
Gfi1	2.55781
Gfap	5.42255
Gem	3.34538
Gdpd3	4.71307
Gdpd2	3.82979
Gdpd1	5.41003
Gdnf	3.50692
Gdf9	5.60621
Gdf5	3.88501
Gdf10	3.87978
Gdap1l1	5.48371
Gdap1	4.06457
Gcnt7	5.22544
Gcnt3	4.73406
Gcnt1	4.4262
Gcm2	5.34061
Gcm1	4.0375
Gckr	4.55822
Gck	4.38074
Gchfr	5.49715
Gcg	2.58767
Gcet2	2.4916
Gcc1	5.58783
Gc	3.79911
Gbp6$Gbp6	4.52242
Gbp3	4.30111
Gbp2	5.42946
Gbgt1	4.10989
Gbe1	5.24429
Gatm	4.46633
Gata5	3.5595
Gata4	4.79999
Gata3	4.68841
Gata1	5.08282
Gast	4.87475
Gas7	5.07368
Gamt	5.26746
Galr2	4.29718
Galr1	3.9577
Galntl5	2.76579
Galntl4	4.74816
Galntl2	3.75567
Galnt9	5.34388
Galnt4	5.23202
Galnt3	4.44889
Galnt14	3.90843
Galnt13	2.75293
Galnt10	5.46284
Galns	5.60649
Galc	5.1089
Gal3st4	4.69109
Gal3st2	5.23021
Gal	5.05968
Gad2	3.14338
Gad1	4.09389
Gabrr2	3.49916
Gabrr1	4.2385
Gabrq	3.2507
Gabrp	4.19114
Gabrg3	3.42051
Gabrg2	3.56791
Gabrg1	2.45672
Gabre	4.55151
Gabrd	4.30519
Gabrb2	3.17002
Gabrb1	4.21056
Gabra6	3.38782
Gabra5	2.84331
Gabra4	3.07166
Gabra3	3.74958
Gabra2$Gabra2	2.86275
Gabra1	4.72286
Gab3	3.29602
Gab2	5.35819
G6pd2$G6pd2	2.29201
G6pc2	2.42533
G6pc	3.57615
G630014P10Rik	4.45288
G530011O06Rik	2.45896
G0s2	5.2071
Fzd8	5.31961
Fzd4	4.56674
Fzd3	5.39252
Fzd1	5.58983
Fyb	4.71563
Fxyd7	3.84317
Fxyd4	5.33283
Fxyd3	5.33558
Fxyd2	4.4214
Fv1	4.19245
Fuz	4.95128
Fut9	5.42208
Fut7	4.9464
Fut4	3.63176
Fut2	4.87845
Fut11	5.23429
Fut10	5.21345
Fut1	4.14612
Ftmt	3.50002
Ftcd	4.60183
Fstl5	3.64118
Fstl4	4.44721
Fsip1$Fsip1	4.43998
Fshr	4.31907
Fshb	2.79986
Fsd2	4.44994
Fscn3	3.48941
Fscn2	4.3529
Frzb	3.31404
Frmpd3	3.67489
Frmpd1	4.69321
Frmd5	5.31769
Frmd3	2.30867
Frk	3.44192
Frem2	5.00288
Frem1	2.87641
Frat1	5.4294
Fras1	2.97213
Fprl1	3.43359
Fpr1	4.29152
Fpr-rs2	4.14716
Foxq1	4.94946
Foxp3	4.07949
Foxp2	3.78038
Foxo4	5.09407
Foxn1	4.02126
Foxl2	4.11671
Foxl1	4.76237
Foxj1	4.73191
Foxi1	4.10519
Foxg1	4.18693
Foxf2	3.26502
Foxf1a	5.48017
Foxe3	5.28397
Foxd4	3.69389
Foxd2	4.60111
Foxd1	3.61071
Foxc2	5.44558
Foxc1	5.12479
Foxb2	4.834
Foxb1	3.79244
Foxa3	4.18881
Foxa2	4.67925
Fosb	3.68961
Folr2	5.48486
Folh1	2.69405
Fndc8	4.50225
Fndc7	3.5589
Fndc5	5.01323
Fndc1	5.36012
Fn3k	3.78736
Fmod	4.24163
Fmo5	2.94502
Fmo4	3.7838
Fmo3	4.18586
Fmo2	5.40419
Fmo1	3.64995
Fmnl1	5.43076
Fmn2$Fmn2	5.07243
Fmn1	4.85203
Flvcr2	5.06048
Flt3l	3.92166
Flt3	5.53625
Flt1	5.41103
Flrt1	2.57069
Fli1	3.09165
Fkhl18	5.05651
Fkbp11	5.07774
Filip1	4.5767
Fign	4.28849
Figla	4.42737
Fibcd1	3.63008
Fhl5	3.68601
Fhl4	3.44612
Fhl3	4.98682
Fhit	5.358
Fhad1	5.2239
Fgl2	3.60033
Fgl1	4.00812
Fgg	3.72972
Fgfr4	4.08369
Fgfbp3	4.28647
Fgf9	5.05644
Fgf8	3.18634
Fgf6	3.57548
Fgf5	4.10271
Fgf3	4.81092
Fgf23	3.61958
Fgf22	5.49682
Fgf21	5.02667
Fgf20	4.43118
Fgf2	4.00276
Fgf18	5.1009
Fgf16	3.19793
Fgf14	3.12707
Fgf12	3.19618
Fgf11	4.72061
Fgf10	5.11745
Fgd4	4.51166
Fgd3	4.59578
Fgd2	4.99796
Fgb	3.68943
Fga	2.88817
Ffar2	4.8699
Fezf2	3.22422
Fev	3.65999
Ferd3l	2.95074
Fcrla	3.33191
Fcrl1	3.92356
Fcnb	5.24131
Fcna	5.01558
Fchsd1	4.96495
Fcgr4	4.68378
Fcgr3	4.22787
Fcgr1	4.08293
Fcer2a	3.62355
Fcer1g	5.27716
Fcer1a	2.77612
Fcamr	4.16834
Fbxw19	5.11984
Fbxw16$Fbxw16	4.8833
Fbxw14$Fbxw14	2.85321
Fbxw13	2.91
Fbxw10	3.73175
Fbxo43	3.11225
Fbxo4	4.93865
Fbxo32	4.77866
Fbxo16	4.80472
Fbxl8	5.44727
Fbxl7	4.40101
Fbxl21	4.00623
Fbxl2	4.7239
Fbxl13	3.83907
Fbp1	5.24014
Fbn2	4.57893
Fbln5	5.12316
Fat4	3.68385
Fat3	4.16892
Fat2	5.36916
Fasl	2.9423
Fas	4.77808
Farp2	5.10705
Fap	3.68453
Fank1	4.99759
Faim3	3.47861
Faim2	4.9204
Fads6	4.6462
Fabp9	3.17167
Fabp7	3.44329
Fabp6	3.1567
Fabp4	3.73618
Fabp2	2.80357
Fabp1	2.59205
Faah	5.26604
Fa2h	4.65416
F9	2.96979
F8	4.7138
F730031O20Rik	4.94326
F7	4.26118
F5	4.10953
F2rl3	3.92357
F2rl2	4.82963
F2	5.16304
F13b	2.77925
F13a1	3.34856
F12	4.78615
F11	3.98946
F10	4.0498
Eya4	3.65472
Eya2	3.65822
Eya1	3.77623
Exph5	3.14376
Exdl1	5.34341
Evx2	5.47951
Evx1	4.40887
Evi2b$Evi2a	2.74347
Evi2a	2.94762
Evi1	4.75324
Ets1	5.3085
Etos1	2.90979
Etnk2	5.18982
Esrrg	3.1791
Esr2	4.87071
Esr1	3.28768
Espn	3.99637
Esm1	4.55878
Es22	2.94459
Es1	3.13994
Erv3	3.30944
Erp27	3.38594
Ern2	3.91501
Ermap	4.60436
Erg	4.52668
Ercc6	3.26806
Erc2	4.06885
Erbb4	2.45161
Eraf	4.40209
Epyc	2.43929
Epx	3.97289
Epsti1	4.22613
Eps8l3	4.21694
Eps8l1	4.59631
Epm2a	4.17322
Ephb6	4.80674
Ephb1	4.61668
Epha8	4.50994
Epha7	4.29834
Epha6	3.2456
Epha5	3.17251
Epha3	2.84024
Epha10	5.48041
Epha1	4.95376
Epgn	4.09455
Epb4.2	3.51578
Entpd8	4.13362
Entpd7	5.26261
Entpd3	4.0085
Entpd2	5.39836
Entpd1	3.32148
Enpp6	3.75149
Enpp5	5.39966
Enpp2	4.60774
Enpep	3.04048
Eno2	5.11771
Endod1	5.12507
Enam	3.09846
En2	5.59461
En1	3.29918
Emx2	3.54111
Emx1	5.37035
Emr4	3.09453
Emr1	3.82974
Eml1	4.68745
Emid2	3.35231
Emid1	4.99357
Emcn	3.22035
Eltd1	3.84697
Elovl7	4.94988
Elovl3	3.77602
Eln	5.50542
Elmod1	3.17904
Elmo3	5.25846
Elf5	3.43869
Elf4$Elf4	5.24202
Elavl4	4.30742
Ela2	4.49392
Ela1	5.31006
Eif2s3y	3.59705
Eif2c4	3.28675
Eif2c3	5.3003
Eid3	2.63361
Ehhadh	4.31353
Ehf	4.39054
Egr2	3.66979
Egflam	4.20487
Egfl6	4.88805
Egf	4.01207
Efna5	5.19957
Efna1	5.24645
Efhd1	5.27434
Efhb	3.82209
Efcbp1	2.96197
Efcab4a	5.29457
Efcab3	3.76231
Efcab1	4.59688
Ednrb	3.5912
Ednra	3.88791
Edn3	5.04368
Edn2	3.89183
Edil3	3.45698
Edg8	3.47681
Edg7	2.63643
Edg3	5.35316
Edg1	4.67264
Edaradd	4.03333
Edar	3.3517
Eda	4.98334
Ecm2	2.88348
Ebi3	4.34298
Ebi2	3.95284
Ebf4	4.17092
Ebf3	3.76361
Ebf2	3.29658
Ebf1	4.43031
Ear5	2.89115
Ear4	2.70039
Ear11	3.62563
Ear1$Ear1	2.84982
Ear1	3.66117
Eaf2	4.97662
EG666422	2.8442
EG665378	4.14542
EG636104	2.41112
EG633640	3.72121
EG625068	2.53891
EG624866	3.81375
EG624855	3.76477
EG624219	3.77795
EG622032	2.41268
EG574403	3.15765
EG546272	4.59498
EG545929	4.45133
EG545874	4.91461
EG545391	2.6282
EG544809	4.41502
EG434197	4.05453
EG434128	3.9258
EG433844	4.7604
EG433632	3.17362
EG432988	4.20632
EG432879	4.7888
EG382106	2.93792
EG381438	2.27036
EG380907	3.73889
EG331392	5.57964
EG330503	5.06298
EG330403	5.15635
EG328644	3.85117
EG328264	3.29478
EG328231	2.96553
EG232599	2.45471
EG215714	4.30448
EG215472	4.41726
EG214403	2.76385
EG214321	3.08101
E430018J23Rik$6430604K15Rik	4.30252
E430004N04Rik	3.9021
E430002G05Rik	3.85418
E330034G19Rik	2.95563
E330013P04Rik	3.1266
E330009P21Rik	2.40152
E230025N22Rik	4.00279
E230016K23Rik	2.35452
E130319B15Rik	3.0378
E130309F12Rik	3.15388
E130309D14Rik	5.0059
E130304F04Rik	3.4443
E130203B14Rik	3.02754
E130114P18Rik	2.63856
E130009J12Rik	2.63443
E030049G20Rik	3.00337
E030013G06Rik	4.8616
E030011O05Rik	4.81001
Dzip1$Dzip1	5.57719
Dyx1c1	4.90452
Dysfip1	4.05324
Dysf	5.16737
Dynlrb2	3.98826
Dync1i1	4.56352
Dydc2	4.80658
Dvl3	5.04704
Dusp8	5.22335
Dusp26	4.60552
Dusp23	4.79474
Dusp21	3.89291
Dusp2	5.37152
Dusp15	4.51313
Dusp13	4.91993
Dusp10	5.49025
Duoxa2	3.18456
Duox1	4.24985
Dub2	5.49006
Dtna	4.51095
Dspp	3.26115
Dsg1b	2.0566
Dscaml1	4.59065
Dscam	5.09691
Dsc3	4.14948
Dsc2	4.07397
Dsc1	2.84493
Drp2	5.48423
Drd4	4.6873
Drd3	3.38055
Drd2	4.10688
Drd1a	3.84387
Dqx1	3.92005
Dpysl5	4.74226
Dpyd	2.54726
Dpy19l3	5.43026
Dpt	3.86496
Dpp6	4.81427
Dpp10	3.19778
Dph3	5.26048
Dpep3	3.21713
Dpep1	4.27656
Dok7	4.4671
Dok5	4.15586
Dock9	5.14418
Dock8	4.44369
Dock4	4.44743
Dock3	4.06729
Dock2	5.18212
Doc2g	4.946
Doc2b	3.71207
Doc2a	5.44292
Dntt	4.72127
Dnm3	3.76273
Dner	4.8974
Dnase2b	3.43337
Dnase1l3	3.30297
Dnase1l2	4.47294
Dnase1	3.8887
Dnali1	3.95581
Dnajc5g	4.15967
Dnajc5b	4.30774
Dnajc2	4.77497
Dnajb8	4.6049
Dnajb7	2.90881
Dnajb3	4.2807
Dnaja4	5.2318
Dnaic2	4.84289
Dnaic1	5.2546
Dnahc9	3.73909
Dnahc8	4.85514
Dnahc5	3.36194
Dnahc2	3.698
Dnahc11	5.32021
Dmrtc2	4.90577
Dmrtc1a	4.16435
Dmrta2	4.71627
Dmrta1	2.42799
Dmrt3	4.18448
Dmrt2	2.69043
Dmpk	4.95025
Dmp1	2.6416
Dmn	5.38891
Dmkn	3.64031
Dmgdh	5.4887
Dmbx1	4.94016
Dmbt1	2.924
Dlx6	4.2238
Dlx5	3.92808
Dlx4	4.26956
Dlx3	4.99329
Dlx2	4.70053
Dlx1	4.01137
Dll4	4.90359
Dlgap2	2.82323
Dlgap1	4.19856
Dlg4	4.40648
Dlg2	3.29252
Dkkl1	5.42931
Dkk4	3.57537
Dkk2	4.41116
Dkk1	3.9581
Dixdc1	5.18118
Disp2	4.73985
Diras2	5.05951
Dio2	4.21016
Dio1	3.07775
Dhx58	3.69767
Dhrs7c	3.7724
Dhrs2	5.0172
Dhh	4.51797
Dhdh	5.22884
Dgkk	5.45151
Dgki	3.57833
Dgkg	3.77503
Dgkb	3.70388
Dgat1	4.70789
Dennd2d	4.58016
Dennd1c	4.69244
Dennd1b	5.44227
Degs2	4.54882
Defcr5	2.53355
Defcr4	3.25888
Defcr21	3.33613
Defb9	2.38601
Defb8	3.50819
Defb7	2.30639
Defb6	3.01509
Defb5	2.49866
Defb42	3.98972
Defb41	2.49169
Defb4	2.45062
Defb35	3.17743
Defb3	3.00209
Defb29	2.68869
Defb2	4.73036
Defb19	2.84129
Defb15	4.70073
Defb13	2.69074
Defb10	2.99236
Defb1	3.74708
Ddx3y	4.75839
Ddx23	4.72665
Ddo	3.47826
Ddi1	3.29939
Ddc8	5.13006
Dcx	3.50667
Dct	3.78758
Dcst1	4.01663
Dcpp1$Dcpp1	3.71322
Dcp1b	5.36432
Dcn	5.23729
Dclre1c	3.59776
Dclk3	4.4529
Dclk1	3.64959
Dcdc2a	4.30698
Dcc	5.55048
Dbx2	3.85616
Dbx1	5.09889
Dbpht2	2.18241
Dbpht1	4.81062
Dbndd2	5.34987
Dbndd1	4.81549
Dbil5	5.04672
Dbh	5.03917
Dbc1	4.03159
Darc	5.07757
Dapl1	4.21659
Dapk2	4.35601
Dand5	5.3142
Daglb	4.84888
Dagla	5.58732
Daf2	2.75952
Dach2	4.04472
Dach1	3.79349
Dab1	5.00454
Daam2	4.66181
DXBay18	5.26048
DN-84L11.4	2.61362
D930028M14Rik	4.7853
D930028F11Rik	4.5066
D930020B18Rik	5.51758
D830046C22Rik	4.25025
D830007F02Rik	3.51003
D830007B15Rik	3.1925
D730048I06Rik	3.06515
D730039F16Rik	4.26249
D730002M21Rik	4.79307
D730001G18Rik	3.89465
D630042P16Rik	4.73327
D630042F21Rik	3.96542
D630040G17Rik	5.17873
D630039A03Rik	4.76341
D630004N19Rik	4.04621
D630002G06Rik$C730048C13Rik	2.68151
D430042O09Rik	5.48177
D430041D05Rik	4.52679
D430039N05Rik	5.07061
D430015B01Rik	3.81773
D3Bwg0562e	2.62747
D330022A01Rik	5.36416
D330017J20Rik	3.07332
D18Ertd653e	4.32108
D17Wsu92e	3.75357
D17H6S56E-3	4.93886
D130043K22Rik	3.26594
D130029J02Rik	5.14048
D11Ertd636e	5.21653
D11Bwg0517e	5.5976
D10Bwg1379e	4.35306
D030011O10Rik	5.32889
Cyyr1	4.55422
Cytl1	4.53857
Cysltr2	4.28707
Cysltr1	3.14483
Cys1	5.37615
Cypt6	3.11525
Cypt10	3.74987
Cyp8b1	4.39596
Cyp7a1	3.50895
Cyp4x1	3.02938
Cyp4v3	3.06646
Cyp4f39	4.97577
Cyp4f18	4.13481
Cyp4f15	3.62806
Cyp4f14	4.28448
Cyp4b1	4.38432
Cyp4a14	2.87703
Cyp4a12a	3.80787
Cyp4a10	2.45274
Cyp46a1	5.14127
Cyp3a44	2.86167
Cyp3a41a	2.53818
Cyp3a25	2.53672
Cyp3a16	2.23043
Cyp3a13	3.3778
Cyp3a11	2.94795
Cyp39a1	5.12413
Cyp2u1	4.43201
Cyp2r1	3.10662
Cyp2j9	4.21244
Cyp2j6	4.09429
Cyp2j5	2.68728
Cyp2j13	3.14916
Cyp2j11	3.99498
Cyp2g1	3.34826
Cyp2f2	3.14553
Cyp2e1	4.32949
Cyp2d9	3.9603
Cyp2d40	4.21645
Cyp2d34	3.4517
Cyp2d26	3.26323
Cyp2d22	4.07004
Cyp2d10	2.62409
Cyp2c70	4.46267
Cyp2c68	4.61066
Cyp2c55	3.68091
Cyp2c54	4.18062
Cyp2c50	3.65204
Cyp2c39	3.90474
Cyp2c38	4.03201
Cyp2c37	2.91474
Cyp2c29	4.48121
Cyp2b9	3.24389
Cyp2b19	3.06469
Cyp2b13	4.01577
Cyp2a12	5.46409
Cyp27b1	3.88621
Cyp27a1	5.24062
Cyp26b1	5.44498
Cyp24a1	3.80555
Cyp1a2	4.03322
Cyp1a1	3.85793
Cyp19a1	3.85328
Cyp17a1	4.8365
Cyp11b2	3.9052
Cyp11b1	3.67869
Cyp11a1	5.25722
Cylc1	2.33807
Cygb	4.92749
Cybrd1	4.83993
Cybb	3.62705
Cyb5r2	5.28212
Cyb5d2	4.23255
Cyb561d1	3.72588
Cxxc4	3.47468
Cxx1c	5.21592
Cxcr6	3.02309
Cxcr4	3.77759
Cxcr3	5.38381
Cxcl9	3.70421
Cxcl4	3.87896
Cxcl3	3.21872
Cxcl2	2.75251
Cxcl15	3.80994
Cxcl13	4.51706
Cxcl12	5.53354
Cxcl11	4.13431
Cxcl10	5.2211
Cx3cr1	3.96063
Cuzd1	4.58189
Cutl2	3.84688
Cubn	5.58078
Cttnbp2	4.79368
Ctss	3.45117
Ctsr	2.73861
Ctsq	3.71145
Ctso	4.14258
Ctsm	2.62105
Ctsk	5.3709
Ctsj	2.43831
Ctsg	4.23598
Ctse	5.25598
Cts8	2.69407
Cts7	2.42307
Cts6	2.46023
Cts3	2.70918
Ctrl	5.45946
Ctrc	4.1359
Ctrb1	5.46787
Ctns	5.58292
Ctnnd2	4.35619
Ctnna3	3.89889
Ctnna2	3.16633
Ctla4	3.06603
Ctla2a	4.2975
Cstf3	3.62881
Cstad	3.99364
Csta	2.40404
Cst9	3.80527
Cst8	3.01155
Cst7	4.32736
Cst6	4.96814
Cst13	3.73321
Cst11	3.07903
Cst10	2.76101
Csrp3	3.75669
Csprs$Csprs	4.00171
Csn3	3.66723
